target_id	rpssm0	rpssm1	rpssm2	rpssm3	rpssm4	rpssm5	rpssm6	rpssm7	rpssm8	rpssm9	rpssm10	rpssm11	rpssm12	rpssm13	rpssm14	rpssm15	rpssm16	rpssm17	rpssm18	rpssm19	rpssm20	rpssm21	rpssm22	rpssm23	rpssm24	rpssm25	rpssm26	rpssm27	rpssm28	rpssm29	rpssm30	rpssm31	rpssm32	rpssm33	rpssm34	rpssm35	rpssm36	rpssm37	rpssm38	rpssm39	rpssm40	rpssm41	rpssm42	rpssm43	rpssm44	rpssm45	rpssm46	rpssm47	rpssm48	rpssm49	rpssm50	rpssm51	rpssm52	rpssm53	rpssm54	rpssm55	rpssm56	rpssm57	rpssm58	rpssm59	rpssm60	rpssm61	rpssm62	rpssm63	rpssm64	rpssm65	rpssm66	rpssm67	rpssm68	rpssm69	rpssm70	rpssm71	rpssm72	rpssm73	rpssm74	rpssm75	rpssm76	rpssm77	rpssm78	rpssm79	rpssm80	rpssm81	rpssm82	rpssm83	rpssm84	rpssm85	rpssm86	rpssm87	rpssm88	rpssm89	rpssm90	rpssm91	rpssm92	rpssm93	rpssm94	rpssm95	rpssm96	rpssm97	rpssm98	rpssm99	rpssm100	rpssm101	rpssm102	rpssm103	rpssm104	rpssm105	rpssm106	rpssm107	rpssm108	rpssm109
P19801	4.873629629630001	3.84181481481	4.05653703704	3.31214814815	3.9047037037	3.68503703704	3.79759259259	5.81903703704	4.6117037037	6.71748148148	4.112629629630002	2.78433333333	3.03216666667	2.24418518519	3.10633333333	2.6258888888900005	2.68266666667	4.65166666667	3.65233333333	5.32633333333	4.16807407407	2.79366666667	2.97216666667	2.34096296296	3.327	2.83711111111	2.837	4.658	3.93133333333	5.67266666667	3.47866666667	2.36655555556	2.41327777778	1.36518518519	2.45611111111	2.10859259259	2.26366666667	4.54644444444	2.88888888889	4.14888888889	4.37396296296	3.52133333333	3.52916666667	2.55374074074	3.21466666667	3.02011111111	3.31833333333	5.704333333330001	3.941	4.845	4.07518518519	3.00559259259	3.10675925926	2.2497037037	3.1367037037	2.51044444444	2.87959259259	4.90059259259	3.2257037037000003	4.607925925930001	3.95751851852	3.09433333333	3.18116666667	2.22485185185	3.00033333333	2.5098888888900004	2.59566666667	4.95766666667	3.63366666667	4.711	5.90096296296	4.57566666667	4.74216666667	4.41918518519	5.639666666669999	4.735777777780001	4.94233333333	5.55066666667	5.22466666667	7.25533333333	4.57585185185	3.64233333333	3.82416666667	3.13051851852	4.07166666667	3.46533333333	3.761	5.4620000000000015	3.94933333333	5.56933333333	6.343851851849999	5.425	5.704833333330001	4.43185185185	5.372999999999998	4.836	4.82633333333	7.67533333333	5.5520000000000005	6.305333333330001	5.32151262931	3.0343377050700004	3.40620584006	1.42636862937	3.5107641653099995	2.7134873086299995	2.89955248306	6.26163428788	4.51753808947	7.416199616669999
P08908	5.07468989179	5.20797044075	6.10810899974	3.90129321721	4.60761414621	4.975983109	5.72034177883	6.7938770124	5.13354447084	6.06941145421	5.8763196094	4.85540380048	5.24049881235	3.41049749274	5.832244655580001	6.1261216679900015	6.954275534439999	6.4046912113999985	5.20160332542	7.27286223278	5.970242808130001	4.84441805226	5.22713776722	3.8650699393	7.168646080760001	7.07673528636	8.180225653210004	6.8972684085500005	6.023159144889998	8.02434679335	4.17326471364	3.6018738453400005	4.02022301399	2.53642121932	4.208168382159998	4.07218263394	5.13720638691	6.456188968069999	4.3065452626	5.032594352069999	4.983010029030001	5.63450118765	6.78206650831	3.96572314595	3.29720902613	3.2320203219800003	3.708432304040001	8.062054631830001	4.638064133019999	4.20694774347	5.00527843758	6.02626022697	6.9129387701199985	4.145684877280002	3.1919371865900006	2.22037476907	3.3680060702	8.55318025864	3.65452626023	3.57218263394	5.93698865136	6.626484560569999	7.663004750589999	4.63149907627	3.5433491686500003	3.2006466086	3.3245249406200004	8.61817102138	4.73812351544	5.0528503562900005	7.26774874637	6.92517814727	7.769893111639999	6.406835576669999	7.45308788599	8.066640274480001	8.31324228029	7.09857482185	8.45724465558	9.78503562945	5.55911850092	5.9513064133	6.68200712589	4.24452362101	4.31532066508	3.37701240433	4.75623515439	8.25059382423	3.83016627078	4.79216152019	5.12721034574	6.57125890736	7.44447743468	5.00184745315	4.38420427553	3.74320401161	5.418942992869999	9.26365795724	4.562945368169999	4.55581947743	6.39091727	4.91951550953	5.94019676108	3.0796384477700003	6.42553514072	5.18381837285	6.850510152509999	9.82157296557	5.4011196963199986	8.25547494441
O00519	6.12341407151	6.86445117263	7.844843329489999	5.21626297578	4.47488946559	5.46414840446	5.9673923491	6.77527873895	6.25740099962	7.73692810458	6.684328143019999	6.24480968858	7.02032871972	4.19211361015	4.86418685121	5.439422337560001	5.78762975779	6.57850346021	6.64943771626	8.274870242210001	7.340686274510001	6.57720588235	6.879108996539999	4.57771049596	5.478589965399999	5.9593906189900006	6.54519896194	6.92084775087	7.374134948099999	8.41998269896	5.02604767397	3.98536620531	4.27833044983	2.21097654748	3.48219434833	4.27527873895	4.88386678201	4.8716839677	5.6392733564	6.498269896189999	4.93778835063	5.08737024221	5.7651384083	3.75872260669	3.5203287197199997	4.41808439062	5.19852941176	5.49891868512	5.69182525952	6.09493944637	5.830834294500001	5.41923779316	6.191440792000001	4.30180699731	4.4454777008800015	4.40724721261	5.34253652441	6.85082660515	6.8087274125300015	7.46587850827	6.56848327566	6.35056228374	6.9284169550199985	4.89547289504	5.04173875433	5.30310457516	5.519679930800001	7.47102076125	7.61894463668	8.56271626298	6.703287197230001	6.52833044983	6.58109861592	5.117935409459999	5.33369377163	6.52499038831	7.24891868512	5.8676470588199985	6.73269896194	8.0	6.25230680507	6.488538062280001	7.057742214530001	6.06141868512	5.9470155709300005	7.3093041138	7.7428633218	7.01470588235	7.27422145329	8.49826989619	6.67099192618	7.73334775087	8.04303633218	6.77422145329	6.74545847751	7.61149557862	8.91933391003	8.301903114189999	9.01124567474	8.32871972318	7.36099568834	6.1947524318300005	6.56841496118	2.4730056553	4.54198919583	6.02335036586	7.1696481039	6.42059891242	8.50713367398	10.8671612362
P97612	6.23135332564	6.78066128412	7.70734813533	5.24653979239	4.69804882737	5.48865820838	6.03714917339	6.79738562092	6.37091503268	7.9406958862	6.707203960019998	6.11007785467	6.84126297578	4.1167579777	4.83239619377	5.42731161092	5.77876297578	6.54217128028	6.898572664360001	8.16241349481	7.27943579393	6.50670415225	6.879757785469999	4.50732891196	5.34493944637	5.736279315650001	6.36829584775	7.0227076124600005	7.49848615917	8.37132352941	4.958285274890001	3.81295655517	4.30654075356	2.17935409458	3.39441560938	4.19886582084	4.96534986544	4.82420222991	5.76220684352	6.52172241446	4.94718377547	5.0367647058800005	5.7990916955	3.82847943099	3.54714532872	4.36481161092	5.2928200692	5.46410034602	5.81444636678	6.206314878890001	5.70098039216	5.293637062669999	6.08768262207	4.25346020761	4.4866878123800005	4.26509034987	5.40191272587	6.74432910419	6.89513648597	7.35073048827	6.59568435217	6.41479238754	7.02833044983	5.03551518647	5.24697231834	5.1329777008800015	5.552335640140001	7.72102076125	7.85077854671	8.40787197232	6.89282968089	6.55882352941	6.761461937719999	5.03969627067	5.106833910030001	6.49154171473	7.1924740484399985	6.0553633218	6.90224913495	7.99394463668	6.2276047674	6.42820069204	7.19312283737	6.14609765475	5.89662629758	7.4393502499	7.86029411765	7.303633217989999	7.320069204149999	8.86505190311	7.2284698193	7.89619377163	8.16890138408	6.7253940792	6.895761245669999	7.6985774702	8.91133217993	8.74048442907	9.18598615917	8.42993079585	7.41347733587	6.08952067319	6.63809766705	2.32738703069	4.57649571502	5.86368280995	7.190873133060001	6.45451481173	8.69621555836	11.0093753449
Q99720	5.924424424419999	4.68312062062	4.412474974969999	3.88888888889	5.18011761762	5.33133133133	5.10466716717	5.282782782780001	6.64239239239	6.7489989989999986	5.25994744745	4.09459459459	4.0619369369400005	2.9649024024	4.1925675675699985	4.15284034034	4.4921171171199985	4.7742117117100005	5.934121621619999	5.97691441441	5.1829954955	4.07432432432	3.83108108108	3.12518768769	4.10698198198	4.38744994995	4.28716216216	4.78885135135	6.32713963964	6.21002252252	4.326576576580002	3.04473223223	3.13594844845	2.02477477477	3.2586961962	3.28453453453	3.3363988989	4.73748748749	4.95745745746	5.1031031031	5.30274024024	4.0990990991	4.30855855856	3.03847597598	3.5878378378400004	3.52446196196	3.65427927928	4.57150900901	5.434121621619999	5.25619369369	4.77552552553	4.53647397397	4.67648898899	3.47772772773	3.54923673674	3.61736736737	3.94751001001	4.83058058058	5.71421421421	5.410910910909999	5.0548048048	4.53434684685	4.92849099099	3.31156156156	3.67060810811	3.3988988989	3.64358108108	4.95495495495	5.56081081081	5.50675675676	4.80705705706	5.0242117117100005	5.09740990991	4.5487987988	4.86204954955	4.98973973974	4.971283783780001	4.08333333333	6.2972972973	6.18918918919	7.02552552553	6.035472972969999	6.32713963964	4.76426426426	4.990427927930001	4.78628628629	4.71002252252	6.5855855855900005	6.98423423423	6.70495495495	6.70870870871	5.99268018018	6.40596846847	4.90690690691	4.81925675676	4.55205205205	4.74155405405	5.972972972969999	6.25	5.403153153150001	6.269786688300001	4.25860162078	4.39412616381	1.89970976023	3.68420840958	3.75584557189	3.82013513242	4.27215508054	7.00122664843	7.048080596830001
P62508	3.2866520787700004	4.48820812059	3.89748966691	3.41672744955	3.83631169463	3.9412837345	4.17201556042	5.719061512280001	4.64502796013	6.2697544371500005	4.02431315342	3.93052516411	3.97620350109	3.20702650134	3.70842450766	3.90432774131	4.33150984683	6.16301969365	5.589715536109999	6.398249452949999	3.4831935327	4.13539387309	3.640043763680001	3.1411074641400005	3.72565645514	3.4955932409400003	4.0002735229800015	5.73714442013	4.5806892779	5.99972647702	3.67262338925	3.19219547775	2.97200948213	1.53501094092	2.61214442013	2.71213226355	3.57439824945	5.20058351568	3.78811086798	3.99124726477	3.97890833941	3.75437636761	3.61898249453	2.39429856552	2.9781181619300003	3.50954291272	4.14442013129	5.87035010941	4.78501094092	4.91958424508	4.16156090445	3.87624604911	3.33950279601	2.67481157306	3.4745319718000003	3.46584001945	4.19900316071	6.003890104550001	4.44116216873	5.12642839776	4.25297836129	4.15153172867	3.8963347921199993	3.18842693897	3.85995623632	4.27449550207	4.14824945295	6.11487964989	5.12363238512	6.45404814004	5.78798930221	6.381838074400001	6.35202407002	5.614393386819999	5.8167396061300005	5.8445173839	5.56345733042	8.033916849019999	7.28227571116	8.09737417943	4.95137369317	5.49781181619	4.5599015317300005	3.64502796013	4.7489059081	4.43751519572	4.90481400438	7.143326039389999	4.49015317287	5.45623632385	6.27741308048	6.1772428884	6.02051422319	3.78580111841	4.71608315098	4.63299294919	6.278993435449999	8.528446389500001	5.11597374179	4.78665207877	4.6157734936	4.3686535821199985	3.83178715127	1.98054162456	3.91000004767	4.13551578599	4.654506969740001	8.83930512385	5.538128563530001	8.273378654110001
P48449	5.02621979024	3.96756725946	3.9168376653	3.46169630643	4.17225262198	4.24829001368	4.50626994984	5.22115823073	5.4259005928	5.57660738714	4.20339337285	2.91928864569	2.96545827633	2.13947788418	3.00974692202	2.79960860313	3.03231874145	4.33054035568	4.1287619699	4.9652872777	4.10962912297	2.8192544459599995	2.77855677155	2.2046283629700003	2.96511627907	2.6121371029	3.01880984952	4.45998632011	3.99829001368	4.7376880985000005	3.29837361301	2.1924494604	2.23953108375	1.4065967472299998	2.3022875817	2.19440644475	2.7186122511	3.87011703906	3.4004407964700003	4.21188630491	3.87291001672	3.5	3.33344733242	2.30329457364	2.67595759234	2.85398616811	3.2983926128600003	4.79394664843	3.7549589603300007	4.25769493844	4.1451588387300005	3.47425520596	3.24249506004	2.02675178599	2.45094239246	2.33637330901	2.96439428485	4.76842985256	3.45880832953	4.0864873081	4.40038379693	3.6272229822199993	3.5577975376199995	2.43633150935	2.83019835841	2.81716446268	3.15270177839	5.36542407661	4.11029411765	4.94134746922	5.32337741298	4.33532831737	4.311046511630002	3.8926128591	4.80403556772	4.66355069159	5.18228454172	5.90013679891	5.7154582763300015	6.56566347469	4.94763641891	4.22041723666	3.94510943912	3.28750569995	3.94288645691	3.85233318133	4.34644322845	5.595075239400001	4.19425444596	5.60123119015	5.88926888585	4.9536593707300005	4.6810875513	3.842909256730001	4.31429548564	3.98457212342	4.94630642955	6.580027359780001	5.3365253078	5.37824897401	5.67220994622	3.35690450596	3.04213090492	1.42797697254	3.06752730374	2.8442795063700004	3.4782577861400004	6.63423810804	4.92195011795	6.823001582610002
P07477	10.9103432701	10.1579155375	12.9924345077	10.6709575429	11.416045618800002	10.732836495	11.9190943993	15.3796296296	15.7407407407	12.0517163505	10.410004516699999	8.91107723577	12.3292682927	9.01388888889	10.973069105699999	10.4811427281	10.5848577236	13.582317073199999	17.4949186992	12.694105691099999	14.4081413731	12.1727642276	15.0777439024	10.9524051491	14.102642276400001	14.3410682023	14.006097560999999	15.728150406500001	20.106199187	16.2301829268	9.53906955736	9.59061653117	12.4508807588	7.272583559169999	9.12720189702	9.22741644083	9.61602303523	14.300135501400002	14.0	12.557588075899998	10.324130533	11.879065040699999	14.9852642276	10.7681233062	10.787601625999999	10.2448622403	11.552845528499999	16.7769308943	16.9862804878	12.9090447154	9.49006323397	11.3336156278	14.1850722674	9.944444444439998	10.465729449	10.098464318	10.953195573599999	15.3568202349	15.491644083099999	12.6616982836	10.3651196929	11.318089430899999	14.302337398399999	11.598407859100002	11.8140243902	11.5006210479	12.027439024400001	17.0950203252	17.6946138211	13.4405487805	14.0905600723	14.130589430899999	18.4928861789	14.0928184282	15.911077235799999	15.028229449000001	15.928353658499999	16.412601626	18.6910569106	16.831300813	14.2030261969	16.4618902439	19.4847560976	14.2283197832	15.057418699200001	13.8154923216	15.2677845528	21.1849593496	17.5691056911	17.7540650407	11.7524841915	14.071646341500001	18.4786585366	13.960704607	12.8927845528	13.3364950316	14.397865853699999	17.6219512195	17.8394308943	15.723577235799999	12.400567493699999	12.2241062794	17.144560638599998	9.03418621296	14.5307495615	13.587394209600001	15.103066760599999	19.538822141	20.978413020999998	20.203904342
O15379	5.85115794952	6.554742388759999	6.7975214676	4.82487639865	5.03415300546	6.318501170959999	6.21243169399	6.131928181109999	7.698672911789999	8.15417642467	6.12864298725	5.24121779859	6.10772833724	3.87181238616	5.12031615925	5.73051652355	5.1387587822	6.218676814990001	7.29010538642	8.26668618267	6.5283307312	5.72482435597	6.27459016393	4.35307702316	5.88085480094	6.4264571949	5.8700234192	6.88026932084	7.982142857139999	8.59104215457	4.54254488681	3.69421675774	4.085707780380002	2.09758001561	3.96675774135	4.33879781421	4.08492714026	5.3627374447000005	5.66718709342	6.4497788186300005	5.7427140255	5.552400468380001	5.80884074941	3.5791699193300004	4.66451990632	5.19431433776	5.08577283372	6.628220140519999	7.324941451989999	6.5181498829	6.35844392402	5.866217798589998	6.41071428571	4.13752276867	5.302693208430001	4.81173562321	5.03912958626	7.90593286495	7.2462919594100015	6.86494925839	6.126301066869999	5.3887587822	5.6206088993	3.65986859225	5.05708430913	5.36400598491	4.48419203747	7.01492974239	7.57113583138	6.793618266980001	6.28350247203	6.38026932084	7.174180327869999	5.32409575852	6.418618266980001	7.73237054385	7.31352459016	7.68032786885	7.9964871194399985	9.18735362998	7.02003642987	7.737412177989999	8.24326697892	6.212073900599999	7.12704918033	7.77179287015	7.614461358310001	8.93676814988	7.454332552689999	9.15105386417	7.9739786625	8.28307962529	8.84982435597	6.50325266719	7.0380562060899985	6.57429091855	6.62382903981	10.7681498829	8.362997658080001	7.26346604215	6.5362252647000005	5.82961394008	6.549764171540001	2.42952805194	5.32514848458	6.5313515979100005	5.85629066949	8.066441392260003	8.67942069176	10.5249803476
Q15125	5.71712760796	4.97943959243	5.0312954876300005	5.47331392528	7.09388646288	6.93692382339	7.358260553130001	6.21834061135	7.44323144105	9.53493449782	5.58448568656	4.0327510917	4.00600436681	3.30816351286	5.23198689956	5.056829209119999	5.7576419213999985	4.59661572052	5.659934497819999	7.05731441048	5.89452935468	4.03056768559	3.84661572052	3.89186074721	5.989628820959999	5.7045730228	6.26965065502	4.69705240175	6.03548034934	7.2057860262	5.032993692380001	3.25309315866	3.76419213974	1.95754488113	3.12736535662	3.23920426977	3.2745633187800003	4.72197962154	3.97161572052	5.29912663755	6.74114507521	5.2942139738	6.1768558952	3.48083454634	3.13427947598	3.0046094129100003	3.02674672489	6.09825327511	4.56986899563	4.97161572052	7.049247937889999	5.1448932557	6.08248423096	3.49247937894	3.03444929646	2.42139737991	2.7449660359	6.0526443474	3.88161086851	5.437651625419999	7.407993692380002	5.97379912664	6.68286026201	3.4708272683199994	2.5955240174700003	2.27844492965	1.83624454148	6.53220524017	4.11299126638	5.63700873362	6.27535177098	5.31495633188	5.35589519651	4.600194080540001	5.36681222707	4.98568655992	5.61080786026	4.65283842795	5.4410480349300006	8.31441048035	6.81538088307	4.98307860262	5.879912663759999	3.96555070354	4.22270742358	3.83430373605	4.1326419213999985	5.70524017467	4.742358078600001	5.960698689959999	8.624696749149999	6.884825327510001	8.111353711789999	5.619116933530001	4.86681222707	5.10504609413	5.35316593886	8.150655021830001	6.52401746725	8.17467248908	7.27186725478	4.492386578450001	5.03480623819	2.40650283554	4.45281663516	3.68947910103	4.27781190926	6.605746691869999	5.36296786389	8.17166351607
Q05193	2.74114844856	3.23525814343	3.3269441225700005	2.8658426677	3.27156559804	3.5003862495199995	3.76388888889	3.65675292906	3.58182052272	5.40839448951	3.4626464529400005	2.8581981460000003	3.05533024334	2.17315243981	2.82749130939	2.83177224153	3.0008690614099995	3.85559096176	3.70611239861	5.34805909618	3.65403308871	3.20785052144	3.20307068366	2.51942513197	3.14006373117	3.2213048796200003	3.3595017381200005	3.85385283893	4.02418887601	5.36254345307	2.71539848075	1.99636281705	2.43895648255	1.13840607699	1.93379039526	2.01036436204	2.23549954938	3.64130294837	2.7919402600700005	3.84369769538	2.94029226213	2.60602549247	3.1536790266500003	2.00363718295	2.48667439166	2.60779580276	3.0447566628	4.07155272306	3.60110081112	4.86529548088	3.10267799665	2.48767220291	3.13343311446	1.98802626497	2.5604802369	2.40266512167	2.94658491052	4.37131453586	3.90395262006	5.2492596884300005	3.5701686622900004	2.99623406721	3.65541714948	2.22177159779	2.8386442641900005	2.78981588773	3.0821263035900004	4.58632676709	4.085747392819998	5.49710312862	3.76483841895	3.87514484357	3.94771147161	3.74649156689	4.18511008111	4.510171237290001	4.74637891078	4.3707995365	4.39165701043	6.62804171495	3.27410840736	3.772016222480001	3.95814020857	2.8899832625200004	3.61558516802	3.77031028711	4.20118771727	4.72132097335	3.4362688296599995	4.81749710313	5.30693961633	5.49681344148	6.00854577057	3.87646452942	4.7227694090400005	4.91863010171	5.59921784473	6.7908458864400005	4.77114716107	4.9716106604900006	3.48934741631	2.99876188218	3.52113340192	1.2543670696200002	2.92020821277	2.95148876291	3.3472915461	5.05862991898	4.13117149991	7.526186342589999
P08254	4.37605042017	4.2710375817	4.770687441640001	3.94082633053	4.2862686741400005	4.7224556489300005	4.81331699346	6.88702147526	6.125116713350001	5.904178338	4.34517973856	3.17620798319	3.3505777310900005	2.43738328665	3.33272058824	3.10591736695	3.56512605042	5.695903361340001	4.505777310919999	4.8356092437	4.378968253969998	3.13576680672	3.1530987395	2.42215219421	3.803308823530001	3.17647058824	3.64548319328	5.7867647058800005	4.55987394958	5.05042016807	3.38515406162	2.25971638655	2.2590161064400003	1.57481325864	2.66535364146	2.34383753501	2.7400210084	5.477591036410002	3.615546218490001	4.17471988796	4.12721755369	3.56171218487	3.69616596639	2.64379084967	3.2591911764700003	3.28991596639	3.5840336134500004	6.34348739496	4.614495798319999	4.78781512605	4.2944677871099985	3.31153711485	3.22015056022	2.20751633987	3.12613795518	2.65534547152	3.11397058824	5.8357843137300005	3.97934173669	4.39775910364	4.23987511671	3.55882352941	3.53046218487	2.68361928105	3.39968487395	3.3206407563	3.30593487395	6.54543067227	4.49080882353	4.90152310924	7.032679738560001	5.5517331932800005	5.41202731092	4.97747432306	6.40625	5.834733893559999	6.691701680669999	6.304621848740001	6.53571428571	7.16491596639	5.57959850607	4.31118697479	4.1011029411800015	3.65674603175	4.75288865546	4.35714285714	4.65598739496	6.554621848740001	5.19537815126	5.76995798319	6.40207749767	5.0905987395	4.91727941176	3.61788048553	4.29280462185	3.79096638655	4.29674369748	7.00945378151	5.0493697479	4.98109243697	5.583684814780001	3.4553507465	3.45974798817	1.98816854115	3.957170294780001	3.57073994475	3.9692412835300006	8.94448619736	5.667347898509999	7.206439618689999
P49286	8.53554939982	9.58467990151	11.1685903355	7.43998153278	9.74973068637	10.6720529394	12.080640197000001	11.2639273623	9.187750076950001	12.9453678055	10.449830717100001	9.0370498615	10.2250692521	7.105263157889999	12.6568559557	14.703601107999999	15.948060941800001	10.3878116343	11.0831024931	16.8476454294	11.3823099415	9.42590027701	10.1873268698	9.005424746080001	15.5761772853	17.300900277	18.7676592798	11.645775623299999	13.6028393352	19.8161357341	8.2999384426	7.46756694367	8.889427516160001	5.29024315174	8.70556325023	9.76023391813	11.4764542936	10.6426592798	9.02262234534	12.2677746999	10.9439442906	13.055401662000001	15.449099723	7.88377192982	7.220914127419999	6.519506001849999	8.04882271468	15.0148891967	8.49826869806	8.84452908587	10.622499230499999	14.417397660799999	16.8646506617	9.29916897507	6.52843182518	4.1360418590300005	6.69498307171	16.3062480763	7.167282240689999	7.14281317328	12.966912896300002	15.795360110799999	18.1322714681	10.1518928901	7.27112188366	6.302400738689999	6.25969529086	17.819944598299998	9.76177285319	10.0096952909	11.504309018199999	11.2593490305	12.766620498599998	10.512465374	14.2586565097	15.5761772853	16.8337950139	11.409972299200001	14.0263157895	18.2382271468	10.2850107725	12.1194598338	14.089335180099999	8.824099722989997	8.366689750689996	7.08264081256	9.95013850416	13.663434902999999	7.983379501389999	9.66620498615	11.466912896300002	15.576523545699999	18.4009695291	11.9247460757	9.48441828255	7.03554939982	10.4709141274	18.4556786704	9.69806094183	9.1620498615	10.9518227974	9.649005295930001	12.416043466300001	6.448504149580001	12.8011965447	11.0098228246	15.1520863222	14.3782012149	10.6461341229	16.569823875999994
P29475	4.53865239978	4.62436031635	4.88761921377	4.11429014499	4.5013665968800005	4.76521671707	4.99005582694	4.7115608281	5.41381716678	6.582926261919999	4.55310343491	4.04658060014	4.33391486392	3.0864445219800003	3.88276343336	3.97002209816	4.167568039080002	4.57109211445	5.18518841591	6.25252965806	4.71497247422	4.372557571530002	4.602669225400001	3.50453593859	4.273290300069998	4.439986043269999	4.60746685276	4.682135380319999	5.61898115841	6.424633635730001	3.99561913623	3.19484182368	3.50066876018	1.88807474606	2.71676552687	3.02213693107	3.18219353338	4.41021167713	4.13224005583	4.87334263782	4.20811041327	3.61505582694	4.014392882069998	2.81856245639	3.2329902302900004	3.78390323331	3.80076762038	4.78192602931	4.56245638521	5.25959525471	4.73513220129	3.89042994495	4.3061661626699985	3.09924788711	3.61379584399	3.84546793828	4.14865860278	5.45134527409	5.19547181515	5.83608591145	4.8490443514	4.15143056525	4.5982205164	3.25072691324	3.693126308440001	3.98019888346	4.1169748778800015	5.44705163992	5.33504884857	5.870289602230001	4.92699852679	5.001308443819999	5.22060362875	4.17480809491	4.59534193999	5.14759246336	5.10484996511	5.04152128402	5.68422889044	6.66189811584	5.5965728464	5.25636775994	5.42123168179	4.30262851826	4.717812281930001	5.09537101652	5.252442428469998	5.835310537330001	5.37892533147	6.51081646895	6.7575405133	6.05085484997	6.39610956036	4.7801814375400005	5.2209525471	5.565945568740001	5.551465457080001	7.182833217030001	6.54012561061	5.70481507327	4.88020016422	4.135695862	4.70524668394	2.16208785509	3.91762138949	4.54653987712	4.76503484805	5.43673225842	6.32335840681	8.55250550002
P08172	4.84396654719	4.87777777778	5.99274193548	3.80979689367	4.46872759857	4.746117084830001	5.5474910394300005	5.83154121864	4.8860215053800005	5.846594982080001	5.39543010753	4.4373655914	4.92204301075	3.37511947431	5.63387096774	5.9071385902	6.90349462366	5.6502688172000015	5.02553763441	6.970698924730001	5.49991039427	4.4314516129	4.89301075269	3.73192951016	6.929032258060001	6.9091099163699985	7.99543010753	6.27338709677	5.82607526882	7.93897849462	3.87479091995	3.33882915173	3.70182198327	2.48148148148	4.14949223417	3.92915173238	4.84366786141	5.68936678614	4.125925925930002	4.94671445639	4.887007168459999	5.467473118280001	6.62096774194	3.87207287933	2.92258064516	2.87685185185	3.47446236559	6.94220430108	4.46155913978	3.71317204301	4.76583034648	5.73703703704	6.72691158901	3.92807646356	2.87386499403	2.04408602151	3.20710872162	7.22700119474	3.3037037037	3.340979689370001	5.760752688169999	6.332795698919999	7.514247311830001	4.39743130227	3.3432795698900004	3.0022102747900004	3.06774193548	7.6876344086	4.50698924731	4.59623655914	6.26594982079	6.22043010753	6.970161290319999	5.52807646356	6.66048387097	6.9647550776600005	7.57258064516	6.25591397849	7.350537634410001	8.23870967742	5.15448028674	5.641935483869998	6.38629032258	4.0517323775400005	4.0733870967699985	3.0547192353600003	4.474731182799999	7.49784946237	3.29569892473	4.4247311828	4.9412186379900005	6.12258064516	7.16586021505	4.84205495818	4.27876344086	3.42783751493	4.986559139780001	8.07741935484	4.49032258065	4.22795698925	5.948461014199999	4.55728600637	5.4699156366900015	2.88065313006	6.406022628890001	5.088289319919999	7.0825305310500015	8.767176591939997	4.80339018954	7.701541748789999
P53350	5.31995201181	6.54422757475	6.6452104097500015	5.368678479140001	6.87167774086	6.34330011074	7.897702104099999	5.79900332226	7.237818383169999	8.26356589147	7.1040282392	6.78986710963	7.108596345510001	5.0140503876	6.538413621259999	6.1178709856	7.049210963460001	6.80502491694	8.10485880399	9.11648671096	6.79035160576	6.884551495019998	7.09530730897	5.30640919158	6.829526578069999	6.44566722038	7.29256644518	6.7502076412	8.07578903654	9.12811461794	5.60557401255	5.449820044299999	5.87583056478	2.96862310816	3.96636212625	3.89433370247	4.66486710963	5.759966777409999	5.863787375419999	5.94324473976	6.40358527132	6.4007475083099985	6.59821428571	4.74107142857	5.4790282392	5.48359634551	6.30004152824	6.8282807309	7.5674833887	7.3556893687699985	6.00442967885	6.40884551495	6.647425249169999	4.49446290144	5.030869324469999	5.20330380214	6.1692967884800005	6.9797895902499985	7.01550387597	6.89673311185	7.17012735327	6.876868770760001	7.425249169439999	5.40434662237	5.87333887043	6.07378183832	6.78031561462	7.92483388704	8.3127076412	8.66320598007	6.52297895903	7.31914451827	7.661544850499999	5.8120155038800005	6.53031561462	6.72868217054	7.4231727574800015	6.9584717608	7.44102990033	8.41860465116	6.98643410853	8.320805647839999	8.15240863787	5.84468438538	6.98214285714	6.63012181617	7.64493355482	7.478405315610001	7.218438538210001	8.3023255814	8.15725359911	9.72279900332	9.95722591362	6.13067552602	6.82184385382	6.21179401993	8.2761627907	8.98754152824	8.03488372093	6.43936877076	6.51391344976	7.068575035269999	7.261887082	4.07996379505	6.916199819039999	6.695813359959999	7.947626433889999	7.48719091112	8.89988421629	11.745798371300001
