target_id	hydrophobicity_PRAM900101.Tr1221	hydrophobicity_PRAM900101.Tr1331	hydrophobicity_PRAM900101.Tr2332	hydrophobicity_ARGP820101.Tr1221	hydrophobicity_ARGP820101.Tr1331	hydrophobicity_ARGP820101.Tr2332	hydrophobicity_ZIMJ680101.Tr1221	hydrophobicity_ZIMJ680101.Tr1331	hydrophobicity_ZIMJ680101.Tr2332	hydrophobicity_PONP930101.Tr1221	hydrophobicity_PONP930101.Tr1331	hydrophobicity_PONP930101.Tr2332	hydrophobicity_CASG920101.Tr1221	hydrophobicity_CASG920101.Tr1331	hydrophobicity_CASG920101.Tr2332	hydrophobicity_ENGD860101.Tr1221	hydrophobicity_ENGD860101.Tr1331	hydrophobicity_ENGD860101.Tr2332	hydrophobicity_FASG890101.Tr1221	hydrophobicity_FASG890101.Tr1331	hydrophobicity_FASG890101.Tr2332	normwaalsvolume.Tr1221	normwaalsvolume.Tr1331	normwaalsvolume.Tr2332	polarity.Tr1221	polarity.Tr1331	polarity.Tr2332	polarizability.Tr1221	polarizability.Tr1331	polarizability.Tr2332	charge.Tr1221	charge.Tr1331	charge.Tr2332	secondarystruct.Tr1221	secondarystruct.Tr1331	secondarystruct.Tr2332	solventaccess.Tr1221	solventaccess.Tr1331	solventaccess.Tr2332
P28907	0.2240802675585284	0.2374581939799331	0.2307692307692308	0.2608695652173913	0.2408026755852843	0.19063545150501676	0.2408026755852843	0.274247491638796	0.11705685618729098	0.137123745819398	0.3712374581939799	0.11705685618729098	0.2575250836120401	0.2307692307692308	0.0802675585284281	0.1939799331103679	0.274247491638796	0.17391304347826084	0.137123745819398	0.32441471571906355	0.16387959866220736	0.28762541806020064	0.18729096989966554	0.1705685618729097	0.21070234113712372	0.27759197324414714	0.2040133779264214	0.2608695652173913	0.15384615384615385	0.2040133779264214	0.1806020066889632	0.033444816053511704	0.1605351170568562	0.27759197324414714	0.20735785953177255	0.1939799331103679	0.2709030100334448	0.2274247491638796	0.19063545150501676
E1BN64	0.22698838248436104	0.1671134941912422	0.22698838248436104	0.21447721179624665	0.2457551385165326	0.16532618409294011	0.14387846291331546	0.3002680965147453	0.09294012511170688	0.20107238605898126	0.27882037533512066	0.12421805183199285	0.3029490616621984	0.1447721179624665	0.07864164432529044	0.2341376228775693	0.2225201072386059	0.1554959785522788	0.1680071492403932	0.2725647899910634	0.17515638963360142	0.2797140303842717	0.1671134941912422	0.15013404825737264	0.20107238605898126	0.20196604110813227	0.2135835567470956	0.2823949955317248	0.13047363717605004	0.1867739052725648	0.14209115281501342	0.02055406613047364	0.17336907953529934	0.1992850759606792	0.2672028596961573	0.15102770330652368	0.2350312779267203	0.2278820375335121	0.15907059874888296
Q28156	0.1921296296296296	0.2233796296296296	0.2222222222222222	0.2708333333333333	0.2233796296296296	0.17476851851851852	0.2152777777777778	0.2881944444444444	0.10069444444444443	0.18171296296296294	0.3333333333333333	0.1238425925925926	0.3032407407407408	0.17476851851851852	0.09375	0.19907407407407407	0.2673611111111111	0.16203703703703706	0.1284722222222222	0.3229166666666667	0.1550925925925926	0.28587962962962965	0.16087962962962962	0.20833333333333331	0.2013888888888889	0.25578703703703703	0.17592592592592593	0.2719907407407408	0.1284722222222222	0.24074074074074076	0.14930555555555555	0.03819444444444445	0.19791666666666666	0.2650462962962963	0.2222222222222222	0.14930555555555555	0.2743055555555556	0.2048611111111111	0.1412037037037037
Q03114	0.18900343642611686	0.25773195876288657	0.19243986254295534	0.22336769759450173	0.22336769759450173	0.24742268041237114	0.1718213058419244	0.29553264604811	0.17525773195876287	0.19243986254295534	0.3402061855670103	0.13745704467353953	0.4123711340206185	0.13402061855670105	0.06529209621993128	0.16494845360824742	0.31958762886597936	0.12371134020618554	0.1168384879725086	0.3505154639175257	0.1958762886597938	0.24054982817869414	0.1958762886597938	0.20618556701030927	0.1855670103092784	0.2920962199312715	0.16151202749140894	0.2302405498281787	0.12714776632302405	0.27491408934707906	0.21305841924398625	0.027491408934707903	0.1855670103092784	0.1855670103092784	0.2302405498281787	0.1855670103092784	0.3333333333333333	0.16151202749140894	0.1134020618556701
P97313	0.19990307729585652	0.2299491155803247	0.23043372910104196	0.2314029561424764	0.2435182941604071	0.19505694208868427	0.2006299975769324	0.3091834262175915	0.1177610855342864	0.15095711170341652	0.3418948388660044	0.13593409256118247	0.35182941604070755	0.15071480494305792	0.08577659316694937	0.19820692997334627	0.2839835231402956	0.17009934577174704	0.1143687908892658	0.3494063484371214	0.15313787254664404	0.2723527986430821	0.17688393506178826	0.20644535982553916	0.2095953477102011	0.2682335837169857	0.1800339229464502	0.2677489701962685	0.1417494548097892	0.24157984007753816	0.17639932154107102	0.032469105888054274	0.17639932154107102	0.2527259510540344	0.2362490913496487	0.1402956142476375	0.26750666343590984	0.20596074630482192	0.1623455294402714
Q9EQ60	0.20780322307039864	0.17048346055979646	0.2315521628498728	0.22476675148430875	0.22476675148430875	0.2010178117048346	0.17387616624257846	0.3002544529262087	0.1102629346904156	0.20865139949109412	0.2578456318914334	0.15267175572519084	0.3375742154368109	0.12044105173876166	0.08057675996607294	0.23112807463952506	0.21925360474978794	0.1692111959287532	0.15394402035623408	0.27353689567430023	0.18447837150127228	0.272264631043257	0.17642069550466494	0.16751484308736214	0.2133163698049194	0.19720101781170485	0.2090754877014419	0.2849872773536896	0.13570822731128074	0.2082273112807464	0.14800678541136555	0.01653944020356234	0.16327396098388464	0.20780322307039864	0.2506361323155216	0.1505513146734521	0.2357930449533503	0.24215436810856655	0.14249363867684478
P42225	0.2058823529411765	0.2433155080213904	0.18983957219251335	0.2286096256684492	0.2901069518716577	0.13770053475935828	0.1858288770053476	0.32486631016042783	0.09491978609625668	0.14705882352941174	0.3689839572192513	0.08288770053475936	0.3061497326203209	0.16443850267379678	0.07085561497326204	0.1858288770053476	0.2794117647058824	0.13770053475935828	0.14171122994652408	0.31016042780748665	0.16042780748663102	0.25668449197860965	0.17647058823529413	0.20989304812834225	0.17780748663101606	0.27406417112299464	0.18850267379679145	0.2352941176470588	0.14171122994652408	0.2446524064171123	0.16176470588235295	0.03877005347593583	0.20989304812834225	0.2339572192513369	0.2406417112299465	0.13368983957219252	0.27807486631016043	0.18315508021390373	0.1711229946524064
P15150	0.21115537848605576	0.21314741035856571	0.25099601593625503	0.19123505976095614	0.2410358565737052	0.2370517928286853	0.1593625498007968	0.34860557768924305	0.11752988047808766	0.16135458167330674	0.2908366533864542	0.2051792828685259	0.4043824701195219	0.1195219123505976	0.07569721115537849	0.21115537848605576	0.2689243027888446	0.18326693227091634	0.10756972111553784	0.3326693227091633	0.19123505976095614	0.2908366533864542	0.1752988047808765	0.2171314741035857	0.2330677290836653	0.26294820717131473	0.19721115537848605	0.2609561752988048	0.13745019920318724	0.2549800796812749	0.199203187250996	0.0199203187250996	0.16334661354581673	0.27091633466135456	0.2151394422310757	0.11553784860557767	0.2848605577689243	0.2330677290836653	0.1394422310756972
P46197	0.21414913957934992	0.20267686424474188	0.24282982791587	0.24091778202676864	0.2294455066921606	0.2112810707456979	0.17877629063097514	0.3355640535372849	0.09560229445506692	0.21414913957934992	0.2695984703632887	0.1873804971319312	0.35946462715105165	0.12619502868068833	0.07648183556405354	0.22275334608030592	0.25717017208413	0.17686424474187382	0.14244741873804972	0.3087954110898661	0.17686424474187382	0.27246653919694075	0.1864244741873805	0.18164435946462715	0.2198852772466539	0.237093690248566	0.1988527724665392	0.2829827915869981	0.15487571701720845	0.21319311663479926	0.1701720841300191	0.02676864244741874	0.17973231357552585	0.2304015296367113	0.22848948374760994	0.13097514340344169	0.27915869980879543	0.22848948374760994	0.13766730401529634
Q9Y271	0.13392857142857142	0.13392857142857142	0.3184523809523809	0.19345238095238096	0.1875	0.24107142857142855	0.20833333333333331	0.2559523809523809	0.18452380952380956	0.11607142857142858	0.28273809523809523	0.15178571428571427	0.2767857142857143	0.14583333333333334	0.13988095238095238	0.11904761904761905	0.25	0.21428571428571427	0.1130952380952381	0.23214285714285715	0.19047619047619047	0.25	0.19642857142857145	0.2113095238095238	0.2619047619047619	0.17261904761904762	0.11904761904761905	0.20535714285714285	0.14583333333333334	0.2619047619047619	0.14583333333333334	0.008928571428571428	0.06845238095238096	0.2708333333333333	0.17857142857142858	0.15476190476190474	0.1636904761904762	0.2916666666666667	0.10416666666666667
P21452	0.15113350125944586	0.12090680100755667	0.3375314861460957	0.19899244332493704	0.18387909319899245	0.2518891687657431	0.181360201511335	0.3375314861460957	0.11838790931989925	0.1486146095717884	0.21914357682619648	0.21914357682619648	0.28463476070528965	0.11838790931989925	0.16120906801007556	0.19143576826196476	0.21158690176322414	0.2619647355163728	0.11838790931989925	0.18387909319899245	0.21914357682619648	0.2695214105793451	0.2141057934508816	0.15113350125944586	0.2871536523929471	0.15113350125944586	0.14609571788413098	0.26700251889168763	0.16120906801007556	0.2040302267002519	0.11083123425692697	0.010075566750629723	0.07052896725440806	0.3047858942065491	0.1712846347607053	0.14105793450881612	0.16624685138539042	0.28463476070528965	0.10579345088161207
Q92769	0.2525667351129364	0.21560574948665295	0.188911704312115	0.2381930184804928	0.20944558521560572	0.1540041067761807	0.2361396303901437	0.26078028747433263	0.0944558521560575	0.18480492813141686	0.29774127310061604	0.14784394250513347	0.3347022587268994	0.1437371663244353	0.053388090349075976	0.23408624229979466	0.2813141683778234	0.1190965092402464	0.1601642710472279	0.2956878850102669	0.18275154004106772	0.24435318275154005	0.20944558521560572	0.19507186858316225	0.17659137577002054	0.2689938398357289	0.22381930184804927	0.24435318275154005	0.16632443531827515	0.2381930184804928	0.18480492813141686	0.028747433264887063	0.20944558521560572	0.22587268993839835	0.24845995893223816	0.1601642710472279	0.2731006160164271	0.17864476386036962	0.19507186858316225
P16471	0.2479871175523349	0.1610305958132045	0.22383252818035426	0.23993558776167476	0.2624798711755233	0.15619967793880835	0.22061191626409016	0.2946859903381642	0.107890499194847	0.17552334943639292	0.3043478260869565	0.0998389694041868	0.3043478260869565	0.14009661835748793	0.06280193236714976	0.23993558776167476	0.2222222222222222	0.1497584541062802	0.19001610305958133	0.2640901771336554	0.18035426731078905	0.25120772946859904	0.21578099838969406	0.15780998389694045	0.1996779388083736	0.20450885668276966	0.23510466988727854	0.2640901771336554	0.15780998389694045	0.21578099838969406	0.14492753623188406	0.028985507246376805	0.2028985507246377	0.22383252818035426	0.2624798711755233	0.14331723027375198	0.21739130434782608	0.2463768115942029	0.19162640901771336
P01375	0.2543103448275862	0.14224137931034486	0.27155172413793105	0.2543103448275862	0.24568965517241376	0.16379310344827586	0.14224137931034486	0.3232758620689655	0.09482758620689656	0.23706896551724135	0.24568965517241376	0.15086206896551724	0.30603448275862066	0.11637931034482757	0.10775862068965517	0.2672413793103448	0.2241379310344828	0.1810344827586207	0.17672413793103448	0.2629310344827586	0.15948275862068967	0.3491379310344828	0.17672413793103448	0.16379310344827586	0.2241379310344828	0.1724137931034483	0.25862068965517243	0.3362068965517241	0.13793103448275862	0.2025862068965517	0.12931034482758622	0.03448275862068965	0.14655172413793102	0.2672413793103448	0.2672413793103448	0.13793103448275862	0.2629310344827586	0.19827586206896552	0.1336206896551724
Q08499	0.2462871287128713	0.18688118811881188	0.19554455445544555	0.25123762376237624	0.2227722772277228	0.1485148514851485	0.1844059405940594	0.2797029702970297	0.08168316831683169	0.18688118811881188	0.28465346534653463	0.11757425742574255	0.3316831683168317	0.11014851485148516	0.05569306930693069	0.2475247524752475	0.2400990099009901	0.12995049504950495	0.17698019801980194	0.2908415841584158	0.150990099009901	0.2797029702970297	0.16212871287128713	0.16831683168316833	0.17326732673267325	0.228960396039604	0.2264851485148515	0.2883663366336633	0.1311881188118812	0.19925742574257427	0.14232673267326731	0.03341584158415842	0.20915841584158412	0.2227722772277228	0.2586633663366337	0.12995049504950495	0.2326732673267327	0.2004950495049505	0.2004950495049505
P32300	0.14555256064690028	0.14016172506738545	0.2991913746630728	0.2075471698113208	0.2075471698113208	0.261455525606469	0.1509433962264151	0.3207547169811321	0.13746630727762804	0.18059299191374664	0.2452830188679245	0.19946091644204847	0.3207547169811321	0.12129380053908355	0.13746630727762804	0.18867924528301888	0.21563342318059303	0.2129380053908356	0.1105121293800539	0.2183288409703504	0.22371967654986524	0.2830188679245283	0.18867924528301888	0.16981132075471694	0.2776280323450135	0.16711590296495954	0.1347708894878706	0.2722371967654987	0.14016172506738545	0.2183288409703504	0.14285714285714285	0.024258760107816708	0.07816711590296496	0.25336927223719674	0.1778975741239892	0.1509433962264151	0.18867924528301888	0.2830188679245283	0.09703504043126683
P54577	0.2087286527514232	0.2504743833017078	0.1992409867172676	0.2618595825426945	0.2258064516129032	0.2182163187855788	0.2258064516129032	0.2808349146110057	0.1555977229601518	0.1859582542694497	0.3472485768500949	0.12144212523719165	0.3870967741935484	0.12333965844402275	0.05502846299810247	0.2087286527514232	0.3074003795066413	0.12713472485768498	0.12144212523719165	0.3472485768500949	0.16318785578747627	0.25806451612903225	0.1650853889943074	0.24667931688804556	0.1859582542694497	0.2827324478178368	0.19165085388994307	0.25806451612903225	0.12713472485768498	0.2846299810246679	0.206831119544592	0.04364326375711575	0.2030360531309298	0.2125237191650854	0.2523719165085389	0.1252371916508539	0.3206831119544592	0.2030360531309298	0.13851992409867173
P42346	0.2150706436420722	0.21428571428571427	0.2291993720565149	0.2374411302982732	0.23508634222919936	0.196232339089482	0.20565149136577707	0.31043956043956045	0.10557299843014127	0.17543171114599687	0.2947409733124019	0.1707221350078493	0.368916797488226	0.12244897959183673	0.07653061224489796	0.20368916797488226	0.2586342229199372	0.17582417582417584	0.12401883830455257	0.32339089481946626	0.16797488226059654	0.271978021978022	0.18092621664050235	0.1989795918367347	0.21271585557299846	0.25274725274725274	0.1891679748822606	0.2692307692307692	0.14913657770800628	0.2307692307692308	0.1664050235478807	0.030612244897959183	0.1726844583987441	0.2554945054945055	0.2354788069073783	0.12087912087912088	0.2625588697017269	0.20957613814756676	0.16679748822605964
P34949	0.22748815165876776	0.18009478672985782	0.25118483412322273	0.22037914691943128	0.22511848341232227	0.1848341232227488	0.1848341232227488	0.2890995260663507	0.1161137440758294	0.16113744075829384	0.3222748815165877	0.13270142180094788	0.3625592417061612	0.1161137440758294	0.0924170616113744	0.22511848341232227	0.24407582938388625	0.1872037914691943	0.12796208530805686	0.2985781990521327	0.18009478672985782	0.3175355450236967	0.17061611374407584	0.17772511848341233	0.24881516587677724	0.20616113744075829	0.22511848341232227	0.3246445497630332	0.12085308056872038	0.22748815165876776	0.13744075829383887	0.018957345971563986	0.17061611374407584	0.25118483412322273	0.23696682464454974	0.14691943127962084	0.24881516587677724	0.23696682464454974	0.15876777251184834
Q9NZ45	0.1588785046728972	0.19626168224299065	0.2616822429906542	0.2336448598130841	0.1308411214953271	0.20560747663551399	0.3177570093457944	0.19626168224299065	0.12149532710280375	0.14953271028037382	0.2336448598130841	0.20560747663551399	0.27102803738317754	0.14953271028037382	0.09345794392523364	0.16822429906542055	0.2803738317757009	0.17757009345794392	0.12149532710280375	0.2523364485981308	0.16822429906542055	0.20560747663551399	0.2523364485981308	0.18691588785046728	0.20560747663551399	0.2336448598130841	0.14018691588785046	0.20560747663551399	0.17757009345794392	0.2616822429906542	0.20560747663551399	0.037383177570093455	0.14953271028037382	0.29906542056074764	0.19626168224299065	0.12149532710280375	0.22429906542056074	0.2429906542056075	0.1308411214953271
Q8HY88	0.1902439024390244	0.17317073170731706	0.2926829268292683	0.1951219512195122	0.25365853658536586	0.18536585365853656	0.17317073170731706	0.3146341463414634	0.1048780487804878	0.14634146341463414	0.2902439024390244	0.16097560975609754	0.2682926829268293	0.20243902439024392	0.1048780487804878	0.1951219512195122	0.2121951219512195	0.23902439024390246	0.13170731707317074	0.25609756097560976	0.2146341463414634	0.3048780487804878	0.15853658536585366	0.15853658536585366	0.2585365853658537	0.1926829268292683	0.1804878048780488	0.3073170731707317	0.13170731707317074	0.18536585365853656	0.14146341463414633	0.012195121951219513	0.14878048780487804	0.2585365853658537	0.1951219512195122	0.17560975609756094	0.23170731707317074	0.22195121951219512	0.13170731707317074
Q9H160	0.2616487455197133	0.2007168458781362	0.15412186379928314	0.3189964157706093	0.1899641577060932	0.15412186379928314	0.24014336917562726	0.22939068100358426	0.11469534050179213	0.1899641577060932	0.2974910394265233	0.07168458781362007	0.2939068100358423	0.1111111111111111	0.06093189964157706	0.22939068100358426	0.2544802867383513	0.0931899641577061	0.15412186379928314	0.30824372759856633	0.0967741935483871	0.24731182795698925	0.2258064516129032	0.16845878136200718	0.12544802867383512	0.24372759856630824	0.24014336917562726	0.2258064516129032	0.17562724014336914	0.21863799283154126	0.2078853046594982	0.06810035842293907	0.23297491039426524	0.1863799283154122	0.27956989247311825	0.10752688172043012	0.24372759856630824	0.15053763440860216	0.21863799283154126
Q9Y233	0.19665809768637527	0.20565552699228792	0.2609254498714653	0.2429305912596401	0.2210796915167095	0.18766066838046272	0.2377892030848329	0.2904884318766067	0.10796915167095117	0.17352185089974292	0.3161953727506427	0.16066838046272494	0.3303341902313625	0.14910025706940874	0.11053984575835477	0.19794344473007716	0.2737789203084833	0.17994858611825193	0.13367609254498716	0.3046272493573265	0.17480719794344474	0.2969151670951157	0.17480719794344474	0.18894601542416453	0.2352185089974293	0.2416452442159383	0.16838046272493573	0.2776349614395887	0.13753213367609254	0.2262210796915167	0.15167095115681234	0.033419023136246784	0.17095115681233933	0.2969151670951157	0.2262210796915167	0.15809768637532134	0.2557840616966581	0.2275064267352185	0.14652956298200515
P51449	0.22243713733075435	0.1934235976789168	0.21856866537717604	0.2727272727272727	0.2456479690522244	0.16054158607350094	0.20889748549323015	0.3094777562862669	0.08897485493230174	0.22823984526112184	0.2882011605415861	0.1702127659574468	0.3617021276595745	0.14313346228239845	0.061895551257253385	0.24758220502901354	0.25338491295938104	0.1586073500967118	0.13539651837524178	0.3346228239845261	0.1702127659574468	0.2379110251450677	0.21470019342359767	0.1644100580270793	0.21856866537717604	0.2398452611218569	0.20309477756286268	0.2495164410058027	0.1760154738878143	0.20309477756286268	0.19729206963249515	0.029013539651837526	0.15667311411992266	0.2263056092843327	0.24177949709864605	0.12572533849129594	0.26499032882011603	0.21083172147001933	0.15087040618955513
Q6V1X1	0.22073578595317725	0.20066889632107024	0.2162764771460424	0.20735785953177255	0.25195094760312153	0.18840579710144928	0.1605351170568562	0.30992196209587514	0.12151616499442584	0.16833890746934224	0.306577480490524	0.14381270903010032	0.3166109253065775	0.15607580824972128	0.07915273132664437	0.2040133779264214	0.27759197324414714	0.1326644370122631	0.15496098104793754	0.3132664437012263	0.15942028985507245	0.2307692307692308	0.19732441471571907	0.19620958751393533	0.189520624303233	0.2608695652173913	0.1939799331103679	0.22965440356744704	0.1605351170568562	0.2329988851727982	0.16276477146042365	0.026755852842809364	0.20735785953177255	0.2586399108138239	0.2285395763656633	0.1616499442586399	0.241917502787068	0.23857302118171686	0.1794871794871795
P09960	0.20491803278688525	0.2098360655737705	0.2704918032786885	0.23278688524590166	0.2639344262295082	0.2081967213114754	0.20163934426229507	0.3278688524590164	0.12131147540983607	0.14918032786885246	0.3639344262295082	0.14262295081967213	0.3475409836065574	0.16557377049180327	0.08032786885245903	0.2262295081967213	0.2737704918032787	0.1901639344262295	0.13114754098360654	0.3163934426229508	0.19672131147540986	0.30491803278688523	0.2114754098360656	0.1737704918032787	0.260655737704918	0.2459016393442623	0.1885245901639344	0.2967213114754098	0.17704918032786884	0.2081967213114754	0.16065573770491806	0.036065573770491806	0.18524590163934426	0.2737704918032787	0.2360655737704918	0.16885245901639345	0.2540983606557377	0.23114754098360654	0.16065573770491806
P19099	0.20717131474103587	0.2211155378486056	0.2350597609561753	0.20318725099601595	0.24900398406374505	0.2290836653386454	0.14940239043824702	0.3545816733067729	0.11553784860557767	0.17928286852589642	0.30079681274900394	0.18725099601593626	0.398406374501992	0.1254980079681275	0.08167330677290836	0.19322709163346613	0.2788844621513944	0.1693227091633466	0.1195219123505976	0.3466135458167331	0.17729083665338646	0.2729083665338645	0.16533864541832669	0.2350597609561753	0.2151394422310757	0.2729083665338645	0.18326693227091634	0.2450199203187251	0.11752988047808766	0.2828685258964144	0.199203187250996	0.01593625498007968	0.15139442231075698	0.2529880478087649	0.20318725099601595	0.12151394422310755	0.2948207171314741	0.22709163346613545	0.13346613545816732
Q01062	0.2006472491909385	0.209277238403452	0.2448759439050701	0.23516720604099245	0.21898597626752966	0.19093851132686085	0.209277238403452	0.2923408845738943	0.11326860841423947	0.15641855447680691	0.32038834951456313	0.1574973031283711	0.34735706580366776	0.1262135922330097	0.08737864077669902	0.1855447680690399	0.2761596548004315	0.17367853290183388	0.1197411003236246	0.3268608414239482	0.14670981661272922	0.2988133764832794	0.1725997842502697	0.16720604099244876	0.22114347357065806	0.2567421790722761	0.1790722761596548	0.2880258899676376	0.14023732470334413	0.19956850053937436	0.14455231930960086	0.028047464940668825	0.19201725997842506	0.2545846817691478	0.23624595469255666	0.14670981661272922	0.27184466019417475	0.2017259978425027	0.13807982740021574
Q8IV61	0.21480406386066764	0.21480406386066764	0.24238026124818576	0.22351233671988388	0.2597968069666183	0.17561683599419448	0.21625544267053698	0.3018867924528302	0.11320754716981132	0.1625544267053701	0.3251088534107402	0.1436865021770682	0.3439767779390421	0.1625544267053701	0.08708272859216255	0.21625544267053698	0.27431059506531197	0.16545718432510886	0.12772133526850507	0.3280116110304789	0.17851959361393324	0.2830188679245283	0.20609579100145134	0.17851959361393324	0.204644412191582	0.2641509433962264	0.1915820029027576	0.28592162554426703	0.1625544267053701	0.2220609579100145	0.17851959361393324	0.02467343976777939	0.1988388969521045	0.2365747460087083	0.2525399129172714	0.16110304789550073	0.2641509433962264	0.227866473149492	0.16545718432510886
Q14469	0.23655913978494625	0.14695340501792115	0.2078853046594982	0.2616487455197133	0.1935483870967742	0.1935483870967742	0.2043010752688172	0.2867383512544803	0.0931899641577061	0.24372759856630824	0.2616487455197133	0.10752688172043012	0.3906810035842294	0.1003584229390681	0.06451612903225806	0.3046594982078853	0.2007168458781362	0.14695340501792115	0.15770609318996415	0.25089605734767023	0.24014336917562726	0.24731182795698925	0.1899641577060932	0.12186379928315412	0.2078853046594982	0.16129032258064516	0.23655913978494625	0.2939068100358423	0.14336917562724014	0.16845878136200718	0.15412186379928314	0.017921146953405017	0.11827956989247312	0.1971326164874552	0.25089605734767023	0.14695340501792115	0.21505376344086025	0.25806451612903225	0.16845878136200718
P02751	0.26750524109014673	0.15471698113207547	0.2373165618448637	0.2482180293501048	0.2578616352201258	0.15471698113207547	0.20083857442348008	0.2968553459119497	0.08721174004192872	0.20041928721174004	0.31907756813417193	0.1190775681341719	0.32536687631027256	0.15471698113207547	0.044863731656184486	0.2880503144654088	0.19874213836477989	0.16981132075471694	0.19916142557651992	0.2482180293501048	0.2318658280922432	0.3287211740041929	0.17358490566037735	0.1278825995807128	0.23647798742138365	0.20167714884696014	0.2373165618448637	0.3492662473794549	0.1262054507337526	0.17526205450733753	0.14129979035639412	0.018867924528301886	0.17274633123689728	0.20922431865828087	0.22515723270440247	0.21509433962264152	0.23060796645702306	0.270020964360587	0.1916142557651992
P53671	0.2087912087912088	0.2119309262166405	0.2543171114599686	0.2590266875981161	0.22135007849293564	0.1946624803767661	0.23233908948194665	0.3108320251177394	0.1020408163265306	0.18995290423861846	0.32653061224489793	0.1554160125588697	0.3610675039246468	0.14913657770800628	0.08006279434850863	0.2339089481946625	0.27001569858712715	0.1836734693877551	0.13186813186813187	0.31711145996860285	0.19309262166405025	0.2621664050235479	0.2291993720565149	0.15855572998430142	0.2354788069073783	0.2464678178963893	0.20251177394034536	0.28414442700156983	0.17111459968602827	0.21664050235478807	0.1695447409733124	0.031397174254317116	0.18524332810047092	0.27001569858712715	0.2621664050235479	0.15384615384615385	0.2668759811616955	0.24489795918367346	0.15384615384615385
P00519	0.2612931798051373	0.15057573073516387	0.19929140832595216	0.27015057573073514	0.2187776793622675	0.1762621789193977	0.19397697077059345	0.283436669619132	0.09388839681133747	0.2400354295837024	0.24889282550930025	0.11691762621789195	0.3445527015057573	0.10097431355181576	0.042515500442869794	0.27900797165633306	0.1895482728077945	0.14968999114260406	0.1895482728077945	0.2595217006200177	0.18600531443755536	0.2754650132860939	0.17803365810451727	0.16031886625332153	0.1895482728077945	0.1762621789193977	0.2426926483613817	0.2887511071744907	0.14348981399468555	0.1948627103631532	0.1824623560673162	0.03631532329495128	0.17271922054915856	0.1895482728077945	0.29229406554472986	0.13994685562444642	0.22763507528786536	0.21700620017714792	0.18423383525243575
P54098	0.22132471728594508	0.1954765751211632	0.23021001615508885	0.23667205169628436	0.2382875605815832	0.17447495961227788	0.19224555735056545	0.3069466882067851	0.07996768982229402	0.21163166397415187	0.29321486268174474	0.15347334410339256	0.3788368336025848	0.11308562197092085	0.06623586429725363	0.2407108239095315	0.2479806138933764	0.1567043618739903	0.12520193861066234	0.30936995153473346	0.1825525040387722	0.2875605815831987	0.17689822294022614	0.16962843295638125	0.2172859450726979	0.2294022617124394	0.1987075928917609	0.2859450726978998	0.14539579967689822	0.2011308562197092	0.16074313408723748	0.028271405492730214	0.17851373182552505	0.2172859450726979	0.2423263327948304	0.1429725363489499	0.2689822294022617	0.2318255250403877	0.14781906300484654
P49187	0.21814254859611232	0.22462203023758096	0.21382289416846653	0.2742980561555076	0.2311015118790497	0.17494600431965446	0.23326133909287255	0.2742980561555076	0.12311015118790496	0.15982721382289414	0.3542116630669546	0.1058315334773218	0.39956803455723533	0.12958963282937366	0.07775377969762419	0.1900647948164147	0.2786177105831533	0.1511879049676026	0.13390928725701945	0.35205183585313177	0.1771058315334773	0.23326133909287255	0.17278617710583152	0.20734341252699784	0.1879049676025918	0.27213822894168466	0.16630669546436286	0.2548596112311015	0.13390928725701945	0.24622030237580994	0.17062634989200864	0.03023758099352052	0.1900647948164147	0.2224622030237581	0.2526997840172786	0.17062634989200864	0.2526997840172786	0.21814254859611232	0.1900647948164147
Q9UF33	0.19227053140096614	0.20579710144927532	0.2560386473429952	0.23671497584541065	0.24444444444444444	0.19806763285024154	0.1961352657004831	0.3140096618357488	0.1111111111111111	0.17971014492753626	0.32270531400966185	0.16618357487922705	0.31980676328502416	0.20193236714975848	0.0995169082125604	0.21642512077294687	0.26280193236714977	0.17971014492753626	0.13429951690821254	0.3101449275362319	0.21159420289855072	0.24444444444444444	0.20966183574879227	0.1855072463768116	0.24347826086956526	0.2454106280193237	0.1758454106280193	0.25507246376811593	0.1642512077294686	0.2309178743961353	0.16135265700483092	0.028019323671497585	0.17294685990338166	0.26280193236714977	0.21739130434782608	0.18067632850241547	0.24830917874396136	0.2454106280193237	0.1497584541062802
Q92731	0.2060491493383743	0.1776937618147448	0.22117202268431	0.2665406427221172	0.21172022684310016	0.17391304347826084	0.2514177693761815	0.2684310018903592	0.10207939508506617	0.22117202268431	0.28733459357277885	0.1342155009451796	0.3478260869565217	0.12287334593572778	0.0661625708884688	0.2551984877126654	0.2457466918714556	0.15689981096408318	0.12476370510396975	0.3043478260869565	0.166351606805293	0.2381852551984877	0.20415879017013236	0.17580340264650285	0.19848771266540646	0.223062381852552	0.19848771266540646	0.2684310018903592	0.15879017013232513	0.22117202268431	0.16446124763705106	0.02457466918714556	0.15311909262759926	0.20415879017013236	0.2570888468809074	0.13610586011342155	0.23062381852551986	0.2722117202268431	0.15311909262759926
