target_id	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Schneider.Xd.11	Schneider.Xd.12	Schneider.Xd.13	Schneider.Xd.14	Schneider.Xd.15	Schneider.Xd.16	Schneider.Xd.17	Schneider.Xd.18	Schneider.Xd.19	Schneider.Xd.20	Schneider.Xd.21	Schneider.Xd.22	Schneider.Xd.23	Schneider.Xd.24	Schneider.Xd.25	Schneider.Xd.26	Schneider.Xd.27	Schneider.Xd.28	Schneider.Xd.29	Schneider.Xd.30	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10	Grantham.Xd.11	Grantham.Xd.12	Grantham.Xd.13	Grantham.Xd.14	Grantham.Xd.15	Grantham.Xd.16	Grantham.Xd.17	Grantham.Xd.18	Grantham.Xd.19	Grantham.Xd.20	Grantham.Xd.21	Grantham.Xd.22	Grantham.Xd.23	Grantham.Xd.24	Grantham.Xd.25	Grantham.Xd.26	Grantham.Xd.27	Grantham.Xd.28	Grantham.Xd.29	Grantham.Xd.30
Q96Q15	0.06967784876608656	0.04741237077692356	0.03772033918164084	0.04191148797960093	0.01886016959082042	0.05867608317144131	0.06941590196621407	0.0447929027781985	0.02278937158890801	0.048722104776286086	0.1163043791433926	0.05107962597513864	0.02069379718992796	0.028814147985975643	0.03719644558189583	0.08225129515996682	0.059723870370931326	0.014669020792860327	0.02278937158890801	0.06548669996812646	2.451975682632565e-06	1.668449618633437e-06	1.3273853319514635e-06	1.474872591057182e-06	6.636926659757317e-07	2.0648216274800546e-06	2.4427577289384576e-06	1.576270081692363e-06	8.019619713873427e-07	1.7145393871039742e-06	4.09277144018368e-06	1.7975009703509402e-06	7.282183418344836e-07	1.0139749063518128e-06	1.308949424563249e-06	2.8944374599497194e-06	2.1016934422564844e-06	5.162054068700136e-07	8.019619713873427e-07	2.304488423526846e-06	0.03313295951685243	0.034991215223110626	0.0325743916524829	0.03259729772137112	0.03432934054405526	0.033964054474288366	0.03244028974333168	0.03325569508285304	0.03371929832607775	0.033385840914264366	0.03266098133673697	0.033893311916559414	0.03409666276278663	0.034059722108254815	0.033248751737612735	0.0330434863222253	0.033263922412722115	0.033259336169565945	0.0327877170923183	0.03346830009040469	0.03337186023727217	0.033452485026167766	0.032534586426331745	0.033072677228293657	0.033225417857211004	0.033380908141686635	0.03294937957685001	0.032888332063104625	0.033476181309967164	0.03321365018536818	0.03360868037000903	0.035175581323566706	0.03254082191533832	0.032039527470363885	0.03464500236150147	0.034333816228128214	0.03230136252324964	0.032970538949878	0.03459812814517156	0.033161660314590134	0.032624390961733724	0.03378650207113132	0.03429117673972537	0.033148730290943416	0.03370809600059998	0.033320057943688204	0.03314022211968375	0.033011308115476284	0.03299931924490174	0.03300373648831195	0.033372718269551904	0.03342185641530908	0.032969400532596775	0.03294760191570095	0.03309618979847775	0.0337136221638396	0.03316927526613685	0.033055027026256706	0.032926509394058084	0.032919130422125964
P05177	0.05757825154817445	0.06129297745450829	0.03343253315700452	0.042719347922839115	0.013001540672168424	0.044576710876006016	0.04829143678233986	0.05386352564184061	0.02414571839116993	0.04829143678233986	0.11144177719001504	0.04829143678233986	0.01857362953166917	0.06129297745450829	0.06500770336084212	0.0742945181266767	0.05386352564184061	0.016716266578502257	0.01857362953166917	0.06129297745450829	2.0968239434783925e-06	2.2321029075737723e-06	1.2175106768584213e-06	1.555708087096872e-06	4.7347637433383046e-07	1.623347569144562e-06	1.7586265332399418e-06	1.961544979383012e-06	8.793132666199709e-07	1.7586265332399418e-06	4.058368922861403e-06	1.7586265332399418e-06	6.763948204769008e-07	2.2321029075737723e-06	2.367381871669153e-06	2.705579281907603e-06	1.961544979383012e-06	6.087553384292106e-07	6.763948204769008e-07	2.2321029075737723e-06	0.033400893722042496	0.03470761170993583	0.03291466563297433	0.033108148060487244	0.03293665346708655	0.033966681767473236	0.03364600693919121	0.031562460269149065	0.034972826980590385	0.033588711935493384	0.032485317426983996	0.03348562699143856	0.032893817291033904	0.03445480455248992	0.031237468372154967	0.032122200926540584	0.034777236817598214	0.034381834334148834	0.03226550929418179	0.033213853557932674	0.03459837759435193	0.03466670403383747	0.03183041886488542	0.03272963402116212	0.032916698702462874	0.03322146243100664	0.03305772195646276	0.03348549010378892	0.0336966720858277	0.03181712720411997	0.0344451627306508	0.03554124700933721	0.034442903571950415	0.03257820480296328	0.035388084166188424	0.033477985776850884	0.034524875860244005	0.03154547166316274	0.03386097405210131	0.03599575050895667	0.03222590456071789	0.03348928833430105	0.032824351642083034	0.034648561417116405	0.03279839160887312	0.03434251305269523	0.0335624066143946	0.033761259927666605	0.031893598549365784	0.031812877591490075	0.03433178543084246	0.032945683344980166	0.03129331167408895	0.032632586946529624	0.03261924844066982	0.03124463830280743	0.03295446971369817	0.032203380613196005	0.03444398580366317	0.032171028648932586
P41594	0.08195873247750421	0.04985118779559535	0.03379741545464091	0.044781575477399214	0.032107544681908864	0.03295248006827488	0.054075864727425454	0.07773405554567409	0.0185885785000525	0.0667498955229158	0.08449353863660228	0.054075864727425454	0.02872780313644477	0.03633222161373898	0.05661067088652352	0.10308211713665476	0.0557657355001575	0.012674030795490341	0.035487286227372954	0.06421508936381773	2.615767413965259e-06	1.591033787875776e-06	1.0786669748310344e-06	1.429233741651121e-06	1.0247336260894828e-06	1.0517003004602587e-06	1.7258671597296554e-06	2.48093404211138e-06	5.93266836157069e-07	2.130367275291293e-06	2.6966674370775864e-06	1.7258671597296554e-06	9.168669286063793e-07	1.1595669979433625e-06	1.8067671828419831e-06	3.289934273234656e-06	1.779800508471207e-06	4.0450011556163795e-07	1.1326003235725864e-06	2.0494672521789656e-06	0.03242993831242421	0.03399142427945888	0.03304733361316424	0.03305691881366783	0.03320826304861893	0.033831018872930815	0.032545755971652386	0.03306870126864365	0.033583359101391215	0.03247939609830388	0.03412523737254592	0.033105563349238185	0.03405996805730053	0.033567490707874015	0.03314767281655615	0.03448057587871101	0.033132896839999953	0.03204760437414525	0.03357281684257549	0.03405259270080647	0.032934435543670086	0.034142544184064864	0.033542464313184625	0.0344012220820297	0.033098645018294584	0.032482557170571344	0.03415769184769745	0.0328885735493141	0.03211199977272048	0.03286040281207784	0.033187748618074574	0.033764296116121764	0.03248639395770455	0.03355905275748578	0.034109809328164764	0.033217813763330536	0.033591202426670616	0.03319725437079027	0.03450808014194675	0.032840080768749336	0.033984551822379944	0.033292700218058184	0.033017111592658605	0.033531921586401336	0.03224710786934292	0.03386165120393513	0.034334595435717236	0.031758687463139416	0.03342297891861085	0.033483618879268415	0.032582619141861786	0.03461428838895605	0.03347764306422785	0.03347197736594255	0.033182428093221215	0.031638475422129365	0.03373458962763491	0.03348909311416568	0.032785101113042205	0.033627100463593
P31389	0.060322364186912635	0.07072277180534585	0.031201222855299637	0.033281304378986284	0.027041059807926357	0.027041059807926357	0.043681711997419485	0.04784187504479278	0.029121141331612994	0.054082119615852714	0.11648456532645195	0.03744146742635957	0.043681711997419485	0.04576179352110613	0.05824228266322599	0.0977638316132722	0.062402445710599275	0.027041059807926357	0.033281304378986284	0.0686426902816592	2.019907919920346e-06	2.368167906113509e-06	1.0447799585794894e-06	1.114431955818122e-06	9.054759641022242e-07	9.054759641022242e-07	1.4626919420112854e-06	1.6019959364885506e-06	9.751279613408572e-07	1.8109519282044483e-06	3.900511845363429e-06	1.2537359502953872e-06	1.4626919420112854e-06	1.532343939249918e-06	1.9502559226817143e-06	3.2736438702157338e-06	2.0895599171589792e-06	9.054759641022242e-07	1.114431955818122e-06	2.298515908874877e-06	0.03182076598477099	0.031283171827088285	0.030655634944321417	0.029529921656753864	0.03168285325162005	0.035134799918191746	0.032501547130315986	0.03295010111028756	0.033442098424913996	0.03468938332518229	0.03520581098929625	0.033545930478356266	0.03396698474054398	0.032861934982832686	0.035052745902286145	0.032323295792192584	0.032447996887545696	0.032840672181489484	0.03439179854207758	0.033699218966122116	0.034375918159685	0.03458185663093759	0.03434435250654675	0.0334888210080909	0.0360504588771958	0.0336760745230325	0.03250399164212263	0.034616902884489466	0.033234930209464636	0.031019944998559243	0.032558631083606564	0.032618260158442554	0.03164312523190197	0.032629028357215636	0.03220373326207655	0.036052047900709344	0.03225175831417259	0.032970093292094056	0.03444000118101926	0.034961896631128614	0.035951491312295934	0.03386604782817376	0.03537480760115868	0.03117934740828853	0.0351282047049353	0.03226683797157475	0.03097393670323208	0.03335450266485407	0.031608180824887346	0.03373212096788332	0.03407791527337423	0.03372785826565231	0.03362628475807922	0.03436757006909081	0.034941307500744874	0.033407410321956536	0.03152423623781535	0.03266893198643365	0.0344307305001868	0.031463632035018015
P21728	0.09808376507101027	0.0502993667030822	0.0528143350382363	0.03772452502731164	0.04023949336246575	0.022634715016386985	0.042754461697619865	0.04526943003277397	0.017604778346078768	0.09556879673585617	0.1031137017413185	0.04778439836792808	0.022634715016386985	0.06790414504916095	0.0528143350382363	0.11820351175224315	0.07293408171946918	0.022634715016386985	0.025149683351541097	0.08550892339523973	2.7604387424349912e-06	1.4156096115051237e-06	1.4863900920803797e-06	1.0617072086288428e-06	1.1324876892040986e-06	6.370243251773056e-07	1.203268169779355e-06	1.2740486503546113e-06	4.954633640267933e-07	2.689658261859735e-06	2.9019997035855037e-06	1.3448291309298677e-06	6.370243251773056e-07	1.911072975531917e-06	1.4863900920803797e-06	3.3266825870370406e-06	2.052633936682429e-06	6.370243251773056e-07	7.078048057525619e-07	2.40653633955871e-06	0.03215235665700119	0.03232827793755475	0.032444463941708516	0.03239623036999592	0.03425992703202154	0.03342407529385839	0.03430349282250409	0.03358874787553929	0.03423826485526035	0.032066721985189194	0.03334276385261456	0.03405800651181287	0.033522982208065516	0.03510625688275943	0.03395045741191565	0.035230615528015125	0.03358372447778665	0.03351655269151667	0.033221816510408626	0.03326187542904463	0.03463630939665885	0.03363002303286216	0.033559262638274766	0.03270915178414184	0.032341227006518786	0.03355661010117169	0.03142795196815789	0.032799966787730575	0.030519722207774224	0.032307196466982144	0.033685457022732755	0.032572886960762534	0.033849575723042605	0.032184783429672285	0.03385120367409584	0.03428610725894244	0.03471536256143914	0.033808961883288524	0.03183066868535429	0.03113699166352455	0.0327478350746004	0.03260862402540498	0.031625992769674816	0.03266538997082634	0.03329554151133979	0.035486268165624536	0.033501795831736084	0.03364400089525983	0.03315957928620278	0.0336896826174231	0.034639039969234835	0.03484734692356782	0.034451882222497746	0.03226509804098104	0.0323434095646895	0.033920228798752824	0.032524989809557266	0.03422623405042383	0.032071131212012605	0.03436385961685436
P35384	0.0716172344432262	0.04464450978279036	0.043714415828982216	0.03627366419851717	0.03348338233709277	0.042784321875174086	0.0688269525818018	0.06138620095133674	0.021392160937587047	0.07254732839703433	0.08835892561177258	0.043714415828982216	0.012091221399505721	0.06975704653560992	0.05208526141325542	0.09393948933462136	0.05580563722848795	0.016741691168546385	0.025112536752819572	0.05487554327467981	2.268658907065557e-06	1.4142289290798282e-06	1.3847658263906651e-06	1.1490610048773605e-06	1.060671696809871e-06	1.355302723701502e-06	2.1802695989980684e-06	1.9445647774847637e-06	6.776513618507509e-07	2.2981220097547205e-06	2.798994755470493e-06	1.3847658263906651e-06	3.8302033495912007e-07	2.209732701687231e-06	1.6499337505931326e-06	2.975773371605472e-06	1.767786161349785e-06	5.303358484049355e-07	7.955037726074033e-07	1.7383230586606221e-06	0.03239030718267423	0.033463887195783325	0.032276180190090945	0.0325491591381673	0.033887358228877035	0.0326128753174823	0.033401964237611215	0.0322716030117255	0.031601180407721315	0.03238205724930397	0.035202061007097496	0.033564823316885435	0.033217325892295826	0.034609126762610486	0.03452066682879538	0.03393596810122243	0.03273991964091478	0.033452633058942235	0.03314838714242078	0.0336542726846487	0.03328116103062756	0.03536669665883286	0.03418570855885344	0.03373415017650507	0.03256747984984119	0.03188780885660734	0.03249683800492733	0.03390582022182249	0.03408825470951442	0.032674231383389464	0.032890630867991225	0.03380481496454085	0.03293113968787855	0.03259235820160721	0.034877710902656456	0.033356822595531584	0.03263682980880623	0.032995563708218684	0.03295785977570735	0.03261779664446903	0.03512742542949845	0.03331924535436183	0.03259688668049054	0.034193745597899415	0.035158128928810824	0.03320247718578413	0.03177086207980743	0.034423333879294436	0.032707393939746775	0.03313972372336649	0.033547074688526315	0.034133128210426716	0.03329945793459578	0.03341301462498035	0.03295001964408177	0.03212901850240716	0.03278460200034373	0.034170846874489395	0.033817790514965154	0.03245426758561338
P02769	0.06964895023746227	0.03772651471195873	0.02031427715259316	0.0580407918645519	0.050785692881482915	0.02902039593227595	0.08561016800021404	0.024667336542434557	0.024667336542434557	0.02176529694920696	0.09431628677989684	0.08706118779682784	0.007255098983068987	0.04353059389841392	0.040628554305186325	0.04643263349164151	0.049334673084869114	0.004353059389841392	0.030471415728889745	0.0551387522713243	2.3336816904264477e-06	1.2640775823143258e-06	6.806571597077137e-07	1.944734742022039e-06	1.7016428992692845e-06	9.723673710110196e-07	2.868483744482508e-06	8.265122653593667e-07	8.265122653593667e-07	7.292755282582647e-07	3.160193955785814e-06	2.9171021130330588e-06	2.430918427527549e-07	1.4585510565165294e-06	1.3613143194154277e-06	1.5557877936176313e-06	1.6530245307187334e-06	1.4585510565165295e-07	1.0209857395615707e-06	1.8474980049209373e-06	0.033278015365606935	0.03737391298362813	0.033025236399082385	0.032774062550656874	0.03593625359689369	0.034402568622058795	0.03100478709960425	0.033841783714734744	0.03465641321752202	0.033612507786467925	0.033126953467232934	0.03426641174413761	0.032566181909291066	0.03177767859834976	0.032514414601517126	0.033170880044433824	0.033761199153800145	0.033946928236746894	0.03192304901667354	0.03421865781201917	0.032231843151426534	0.03192928143690395	0.035312380090036566	0.03391467076075038	0.029559009547311662	0.032684906380477705	0.033863132278798405	0.0320746541768594	0.0325476201738488	0.03325358628651513	0.03248726546365311	0.037487095834165235	0.03374564011133645	0.032812789750283324	0.03622750572726813	0.03366925579250668	0.030746922343017583	0.033871172738933975	0.0336753233649018	0.03171290612223791	0.032700398667705015	0.03445962030084872	0.033682392475689035	0.034627543283985464	0.03339986141236808	0.032558962971754604	0.0336004121826391	0.03510118829224178	0.032344162157661414	0.03392297074878774	0.033023754575097874	0.031443108209640344	0.03309138758758854	0.033110844658682484	0.031316486530587294	0.033942529918455616	0.032807159743205166	0.031620574978523566	0.03192874250758123	0.034881972930284215
P16232	0.07758792842431783	0.04584741225073325	0.02821379215429739	0.03174051617358456	0.014106896077148694	0.02116034411572304	0.0670077563664563	0.07053448038574346	0.02468706813501021	0.06348103234716912	0.12696206469433824	0.06348103234716912	0.04937413627002043	0.038793964212158916	0.02468706813501021	0.09522154852075368	0.05995430832788195	0.0035267240192871736	0.038793964212158916	0.07053448038574346	2.7284939763720605e-06	1.6122918951289448e-06	9.921796277716586e-07	1.1162020812431156e-06	4.960898138858293e-07	7.441347208287438e-07	2.356426615957689e-06	2.480449069429146e-06	8.681571743002011e-07	2.2324041624862317e-06	4.464808324972463e-06	2.2324041624862317e-06	1.7363143486004017e-06	1.3642469881860302e-06	8.681571743002011e-07	3.348606243729347e-06	2.108381709014774e-06	1.2402245347145732e-07	1.3642469881860302e-06	2.480449069429146e-06	0.031822000074033	0.03768732970507729	0.03669865247825155	0.03395164728764735	0.03399631430536882	0.03497827488629983	0.032091979614519456	0.03309362354754694	0.03581533225210558	0.03626891516107058	0.03558450040625038	0.034342456625103435	0.03126843841851764	0.03176023373490402	0.03490211528110332	0.03696211428007797	0.03492783497403119	0.031814928639701916	0.03264939633206032	0.030908747130445724	0.0292852035052364	0.03220266972726124	0.03308989650560335	0.032156641394068305	0.031994221646084044	0.0329208087805158	0.028951187120697313	0.030171887520751967	0.0314616859664993	0.032714238679878944	0.03532369072813471	0.037090812254177416	0.03782335087560658	0.035469565937907836	0.03510608093127369	0.035158802876244406	0.03294136822389218	0.031355691547278214	0.035458900006909294	0.03536200126401204	0.03497692394822852	0.032639696008068216	0.03201323379109318	0.03354205857503583	0.03240363167013064	0.03545262447076363	0.03510417098549023	0.031733525951779	0.03323254814015247	0.03154925339041111	0.030171798010930367	0.03176151781952751	0.03165570186222566	0.03347865829682122	0.03026865954709158	0.03460628284602906	0.0290030476161514	0.032011447867763186	0.03038321908736316	0.032921611447054175
P80404	0.06616232582486767	0.05513527152072307	0.04043253244853025	0.05145958675267486	0.022054108608289227	0.038594690064506144	0.05329742913669897	0.06432448344084357	0.029405478144385638	0.05697311390474717	0.09005427681718099	0.05513527152072307	0.02756763576036153	0.05513527152072307	0.047783901984626655	0.058810956288771275	0.031243320528409738	0.009189211920120509	0.022054108608289227	0.044108217216578455	2.3217113814412955e-06	1.934759484534413e-06	1.4188236219919028e-06	1.8057755188987855e-06	7.739037938137651e-07	1.354331639174089e-06	1.8702675017165988e-06	2.257219398623482e-06	1.0318717250850201e-06	1.999251467352227e-06	3.1601071580728744e-06	1.934759484534413e-06	9.673797422672063e-07	1.934759484534413e-06	1.6767915532631578e-06	2.0637434501700403e-06	1.0963637079028342e-06	3.224599140890688e-07	7.739037938137651e-07	1.5478075876275302e-06	0.03369457055952192	0.03364435666233709	0.033125523649193966	0.03363320077528181	0.035988300957741665	0.035207874973183784	0.034494528949152975	0.03359374854796096	0.03285782095455767	0.033147887434243975	0.031229821576099086	0.034253244319865844	0.033499684282846075	0.033136658033493346	0.0325928614234638	0.03359242879334493	0.034231820958763766	0.034303137697338865	0.03267801068274229	0.033319900659745175	0.033758787161614755	0.03352385779129162	0.03187637048354549	0.032850326049531385	0.031580026485628084	0.0327975913677327	0.0322676379378923	0.032857199947616086	0.032749322826711405	0.03167565567353298	0.03328343524130736	0.035252117508803936	0.033179803074117414	0.0326704905382103	0.03570461905704685	0.03545987198225325	0.03482919843307957	0.03397417662327756	0.034036005087204994	0.03477928163837858	0.033969475157730133	0.032702207695360086	0.03348090324349723	0.03318733573771054	0.03257964068201484	0.03405006433945928	0.033300499819960964	0.03438648031863012	0.03114130823522055	0.03304803950402234	0.03253997811258188	0.03332418127605165	0.032455106663193636	0.03328223569042695	0.031987971884049365	0.03260268366747565	0.03152764745829066	0.0317352149049898	0.03322657910925518	0.032303382824416464
P25105	0.06370383744252174	0.050292503244096114	0.060351003892915325	0.030175501946457663	0.04023400259527689	0.0435868361448833	0.030175501946457663	0.04023400259527689	0.030175501946457663	0.0972321729385858	0.12070200778583065	0.050292503244096114	0.02682266839685126	0.0938793393889794	0.046939669694489705	0.06705667099212814	0.07376233809134096	0.020117001297638444	0.04023400259527689	0.12070200778583065	1.8665818570463744e-06	1.4736172555629273e-06	1.7683407066755127e-06	8.841703533377564e-07	1.1788938044503418e-06	1.2771349548212037e-06	8.841703533377564e-07	1.1788938044503418e-06	8.841703533377564e-07	2.848993360754993e-06	3.5366814133510246e-06	1.4736172555629273e-06	7.859292029668946e-07	2.7507522103841308e-06	1.3753761051920654e-06	1.964823007417236e-06	2.16130530815896e-06	5.894469022251709e-07	1.1788938044503418e-06	3.5366814133510246e-06	0.0313719793745026	0.03201915571173177	0.0308267311888816	0.030874965387609574	0.032646409512009165	0.0334262051685929	0.033035110211082144	0.033657728718977216	0.030714504809025805	0.033410523295514666	0.0333137920359084	0.03243098023322966	0.03351166889577235	0.033130628415510135	0.035631031528364235	0.032048176497803754	0.033143041946444185	0.03330371777694189	0.035376386502538486	0.034873055106671304	0.03410706608336152	0.03476951591854256	0.034216884458161935	0.033002358056552814	0.033467506042823635	0.034227661471040484	0.034507348475364914	0.033584668799514494	0.03382090878085306	0.032197456047066295	0.03116222061113285	0.03414193364657131	0.0322469699211828	0.031191113333456918	0.03174387699013361	0.03484115521022089	0.034430664387511266	0.032767294350007026	0.030813936084838074	0.03387446229057161	0.03279852521170993	0.031754899647205216	0.031767052077506096	0.03345058119906645	0.03651365185059458	0.032869504442852866	0.032850524252601224	0.034746765112944555	0.03417416656800799	0.035556930407707944	0.03300534248147066	0.03476366259080835	0.03466976369928388	0.03232799922200868	0.0338988850405538	0.03542945269098672	0.034788448833046916	0.03367497381062853	0.032352844408937466	0.03139230138530141
P16083	0.07798355049818442	0.034659355776970865	0.025994516832728142	0.047656614193334924	0.017329677888485433	0.051989033665456284	0.06498629208182036	0.07798355049818442	0.025994516832728142	0.04332419472121357	0.0909808089145485	0.060653872609699004	0.021662097360606786	0.05632145313757765	0.047656614193334924	0.060653872609699004	0.06498629208182036	0.025994516832728142	0.034659355776970865	0.06931871155394173	2.734831594616034e-06	1.215480708718237e-06	9.11610531538678e-07	1.6712859744875762e-06	6.077403543591187e-07	1.823221063077356e-06	2.279026328846695e-06	2.734831594616034e-06	9.11610531538678e-07	1.5193508858977967e-06	3.190636860385373e-06	2.1270912402569147e-06	7.596754429488984e-07	1.975156151667136e-06	1.6712859744875762e-06	2.1270912402569147e-06	2.279026328846695e-06	9.11610531538678e-07	1.215480708718237e-06	2.430961417436474e-06	0.03437224243937585	0.03398783465796959	0.035328520926263214	0.03504035870991401	0.034327109459525044	0.035171912193943014	0.035079547610249104	0.03636734283514316	0.032353980062626714	0.03433423325686303	0.03521375080202724	0.0336314095406918	0.034015046151432034	0.034631400840327	0.034785519297934595	0.0315052257284082	0.029661695461115037	0.03392353678734188	0.03319418480025893	0.03107345377112296	0.03320239906757805	0.03439722273681017	0.029337914691317708	0.03051461844934959	0.028879279133853637	0.03226113154767773	0.0315409673225693	0.033329265740222165	0.032044276190178224	0.032162200315789875	0.035959571349181	0.035644503555972366	0.036564121066679736	0.03486688457906103	0.033657845918099	0.03571416579409078	0.03398440000400501	0.036668014280257434	0.033947677293092865	0.033122274730820016	0.034664795717727764	0.03038204944055905	0.032746417708666625	0.03310774973635084	0.033979720403276445	0.03223037018027144	0.030576678289042564	0.03568051217196815	0.03471839841698223	0.033497873463322815	0.03142660317461378	0.034231902263317765	0.03096598156653615	0.03272342992976299	0.02999592160641698	0.031618451610976095	0.032251534738111994	0.031780657511554546	0.030158902375947236	0.033132439188246675
Q07973	0.0577053518900021	0.055902059643439535	0.03245926043812618	0.03606584493125132	0.01803292246562566	0.04868889065718928	0.0685251053693775	0.04508230616406415	0.01803292246562566	0.03606584493125132	0.12082058051969193	0.06672181312281493	0.02885267594500105	0.030655968191563618	0.054098767396876975	0.0631152286296898	0.046885598410626714	0.01803292246562566	0.030655968191563618	0.05049218290375184	2.118907486267675e-06	2.0526916273218103e-06	1.1918854610255673e-06	1.324317178917297e-06	6.621585894586484e-07	1.787828191538351e-06	2.5162026399428642e-06	1.655396473646621e-06	6.621585894586484e-07	1.324317178917297e-06	4.4364625493729446e-06	2.449986780996999e-06	1.0594537431338378e-06	1.1256696020797023e-06	1.9864757683759447e-06	2.317555063105269e-06	1.7216123325924858e-06	6.621585894586484e-07	1.1256696020797023e-06	1.854044050484216e-06	0.034138791114844115	0.0362195965134608	0.033250070269069364	0.03349744716175733	0.03522141781194113	0.03463470549911006	0.03191661355496137	0.032315880491272736	0.035557662930161195	0.031951180503377245	0.03317561882406084	0.033477112336738946	0.033338579819773534	0.03290080447918289	0.032385965985423086	0.033221762007053526	0.03238669253186924	0.03388565198211139	0.035122449887523687	0.03376944999369366	0.03131054722776483	0.032164409352438236	0.033968747688833026	0.03228105765568706	0.03182083745782033	0.03410377478600035	0.033089935753623866	0.032070653303271864	0.033362330981953035	0.03165695984865873	0.034983950567000766	0.036171379700719285	0.033903387208034985	0.032780988669387216	0.034888142840692	0.03312329155220786	0.03186330308025647	0.03393242948376865	0.03437692330170045	0.0331448977869819	0.03332197885856083	0.033780033684404735	0.03390261248248533	0.03201171930649774	0.03208944348172839	0.03415544449669832	0.03182003763802125	0.0331633653900419	0.034052637754098974	0.03345148383548715	0.03221661766041982	0.03256552226437737	0.03367118143388363	0.033154936111198095	0.03243830835617058	0.03308923011436611	0.03373194110605236	0.031498884100547915	0.033358390959395155	0.03335747055895581
P35869	0.04893239338718563	0.04177155533052432	0.06564101551939536	0.05131933940607273	0.02148251416998393	0.08354311066104864	0.05609323144384694	0.05012586639662918	0.0298368252360888	0.04535197435885497	0.0966713137649277	0.04773892037774208	0.02744987921720169	0.05251281241551628	0.06922143454772603	0.08115616464216154	0.06325406950050826	0.00596736504721776	0.0322237712549759	0.04177155533052432	1.661085224493379e-06	1.4179995818845915e-06	2.228285057247216e-06	1.7421137720296413e-06	7.292569278263615e-07	2.835999163769184e-06	1.904170867102166e-06	1.70159949826151e-06	1.01285684420328e-06	1.5395424031889853e-06	3.281656175218626e-06	1.6205709507252477e-06	9.318282966670173e-07	1.7826280457977726e-06	2.349827878551609e-06	2.754970616232921e-06	2.147256509710953e-06	2.02571368840656e-07	1.0938853917395422e-06	1.4179995818845915e-06	0.03381533733123985	0.03290275451997582	0.03361343750223232	0.03443838681279009	0.033573746767093744	0.03332759319759064	0.033245843757515464	0.03262065461755393	0.03287284727983216	0.03478447345779292	0.0333126988931274	0.034796291704921635	0.033124624852197686	0.03512585459676143	0.03429086221082927	0.03339053469650995	0.032325599565614586	0.03440460245622795	0.03293474556399397	0.033733743878087065	0.03320591253756552	0.03306735294680972	0.033135202484133146	0.031288194873364594	0.03141599220191038	0.03337412885848025	0.031696075970377394	0.03275008282696714	0.033068442348972764	0.033170508280087684	0.03351855662519405	0.035058346165453017	0.03406889036577822	0.03483716659067067	0.035245125070378865	0.03345108820508798	0.032231604513239864	0.033344531613650426	0.0328069639207306	0.03332041346647625	0.03286465219514904	0.033345236562013984	0.03313781968603066	0.03535663655749827	0.033542026543987934	0.031971855349830235	0.03334186577443648	0.034045801281157764	0.031505398310228236	0.03290211979552981	0.033845547328776635	0.032831880199098	0.03321319649237627	0.03180726206121983	0.0331958928460499	0.03441852044554244	0.031877145132042484	0.033672685076890155	0.03266580813949505	0.032575923171713074
