target_id	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
P27986	0.0995850622406639	0.03042876901798064	0.048409405255878286	0.05255878284923928	0.08990318118948824	0.027662517289073305	0.0055325034578146606	0.013831258644536652	0.006915629322268326	0.034578146611341634	0.044260027662517284	0.012448132780082987	0.03042876901798064	0.024896265560165973	0.041493775933609964	0.06085753803596128	0.017980636237897647	0.017980636237897647	0.022130013831258646	0.0318118948824343	0.08713692946058091	0.022130013831258646	0.044260027662517284	0.044260027662517284	0.08852005532503457
P34972	0.2172701949860724	0.04456824512534819	0.0584958217270195	0.027855153203342614	0.11142061281337047	0.052924791086350974	0.0027855153203342623	0.013927576601671307	0.0	0.02506963788300836	0.04456824512534819	0.008356545961002786	0.013927576601671307	0.011142061281337049	0.03899721448467967	0.030640668523676882	0.008356545961002786	0.0055710306406685246	0.0055710306406685246	0.02228412256267409	0.11142061281337047	0.030640668523676882	0.02506963788300836	0.027855153203342614	0.061281337047353765
Q9ULX7	0.15178571428571427	0.03273809523809524	0.03273809523809524	0.03571428571428571	0.125	0.023809523809523808	0.008928571428571428	0.008928571428571428	0.017857142857142856	0.03273809523809524	0.038690476190476185	0.017857142857142856	0.026785714285714284	0.008928571428571428	0.026785714285714284	0.04166666666666666	0.0	0.014880952380952382	0.005952380952380952	0.038690476190476185	0.12202380952380952	0.03273809523809524	0.03571428571428571	0.03273809523809524	0.08630952380952381
P30969	0.13803680981595093	0.06441717791411042	0.03987730061349693	0.02147239263803681	0.13496932515337426	0.06441717791411042	0.03680981595092025	0.006134969325153374	0.006134969325153374	0.033742331288343565	0.061349693251533735	0.006134969325153374	0.018404907975460124	0.003067484662576687	0.024539877300613498	0.012269938650306749	0.003067484662576687	0.006134969325153374	0.0	0.02147239263803681	0.12269938650306747	0.03680981595092025	0.04294478527607362	0.012269938650306749	0.08282208588957055
P23280	0.1237785016286645	0.016286644951140062	0.05537459283387622	0.04234527687296417	0.11400651465798045	0.02931596091205212	0.013029315960912051	0.016286644951140062	0.0065146579804560255	0.04560260586319218	0.04560260586319218	0.03257328990228013	0.01954397394136808	0.0	0.04234527687296417	0.04234527687296417	0.02280130293159609	0.0065146579804560255	0.0065146579804560255	0.016286644951140062	0.10749185667752444	0.026058631921824102	0.04234527687296417	0.03908794788273615	0.08794788273615635
P05186	0.17782026768642448	0.03250478011472276	0.0497131931166348	0.04206500956022945	0.1089866156787763	0.03250478011472276	0.0057361376673040155	0.009560229445506692	0.0057361376673040155	0.022944550669216062	0.04397705544933078	0.01338432122370937	0.01338432122370937	0.022944550669216062	0.04206500956022945	0.04397705544933078	0.007648183556405354	0.021032504780114723	0.007648183556405354	0.030592734225621414	0.11089866156787764	0.019120458891013385	0.04206500956022945	0.03250478011472276	0.06118546845124283
P21397	0.15399239543726234	0.04182509505703422	0.055133079847908745	0.039923954372623575	0.10456273764258556	0.03612167300380228	0.013307984790874524	0.015209125475285171	0.01140684410646388	0.026615969581749048	0.058935361216730035	0.017110266159695818	0.017110266159695818	0.02281368821292776	0.03231939163498099	0.04372623574144487	0.0076045627376425855	0.030418250950570342	0.01140684410646388	0.026615969581749048	0.10076045627376426	0.02281368821292776	0.030418250950570342	0.034220532319391636	0.04562737642585552
P33436	0.11043872919818457	0.049924357034795766	0.04841149773071105	0.04084720121028744	0.07866868381240545	0.037821482602118005	0.018154311649016642	0.01210287443267776	0.015128593040847203	0.055975794251134636	0.03479576399394856	0.028744326777609682	0.01210287443267776	0.018154311649016642	0.028744326777609682	0.06051437216338881	0.009077155824508321	0.02118003025718608	0.01361573373676248	0.02723146747352496	0.0832072617246596	0.033282904689863835	0.028744326777609682	0.04387291981845688	0.08925869894099847
P10721	0.12410256410256412	0.04	0.057435897435897436	0.033846153846153845	0.09948717948717947	0.04307692307692308	0.004102564102564103	0.012307692307692308	0.013333333333333334	0.028717948717948718	0.048205128205128206	0.011282051282051285	0.014358974358974359	0.015384615384615384	0.04205128205128205	0.04205128205128205	0.011282051282051285	0.01743589743589744	0.012307692307692308	0.030769230769230767	0.09743589743589744	0.03487179487179487	0.029743589743589743	0.038974358974358976	0.09743589743589744
P04401	0.12878787878787878	0.022727272727272728	0.060606060606060615	0.060606060606060615	0.12121212121212123	0.045454545454545456	0.0	0.0	0.0	0.015151515151515154	0.03787878787878788	0.007575757575757577	0.045454545454545456	0.015151515151515154	0.05303030303030303	0.03787878787878788	0.022727272727272728	0.022727272727272728	0.007575757575757577	0.015151515151515154	0.14393939393939395	0.007575757575757577	0.030303030303030307	0.022727272727272728	0.07575757575757576
P49763	0.09090909090909093	0.022727272727272728	0.05909090909090909	0.054545454545454536	0.11818181818181818	0.027272727272727268	0.0	0.00909090909090909	0.0	0.031818181818181815	0.045454545454545456	0.0	0.022727272727272728	0.004545454545454545	0.06818181818181818	0.045454545454545456	0.013636363636363636	0.022727272727272728	0.00909090909090909	0.013636363636363636	0.1318181818181818	0.031818181818181815	0.031818181818181815	0.03636363636363636	0.10909090909090907
Q08493	0.12939521800281295	0.01969057665260197	0.03234880450070324	0.06469760900140648	0.10829817158931083	0.016877637130801686	0.004219409282700422	0.011251758087201124	0.0056258790436005636	0.01969057665260197	0.04078762306610408	0.009845288326300985	0.01969057665260197	0.016877637130801686	0.04641350210970464	0.06329113924050632	0.008438818565400843	0.016877637130801686	0.02531645569620253	0.03938115330520394	0.10267229254571028	0.015471167369901546	0.05344585091420535	0.04078762306610408	0.08860759493670886
Q02734	0.18498659517426275	0.045576407506702415	0.05361930294906166	0.01876675603217158	0.1126005361930295	0.04289544235924933	0.010723860589812331	0.01876675603217158	0.01876675603217158	0.024128686327077747	0.05630026809651475	0.01876675603217158	0.00804289544235925	0.024128686327077747	0.02680965147453083	0.032171581769437	0.0160857908847185	0.013404825737265416	0.010723860589812331	0.02949061662198392	0.09919571045576407	0.024128686327077747	0.04021447721179625	0.02949061662198392	0.04021447721179625
P39900	0.11300639658848614	0.040511727078891266	0.049040511727078885	0.040511727078891266	0.09594882729211088	0.042643923240938165	0.03624733475479744	0.021321961620469083	0.01492537313432836	0.031982942430703626	0.049040511727078885	0.031982942430703626	0.01279317697228145	0.01492537313432836	0.03624733475479744	0.040511727078891266	0.010660980810234541	0.017057569296375266	0.01492537313432836	0.021321961620469083	0.09168443496801706	0.02771855010660981	0.04477611940298507	0.019189765458422176	0.08102345415778253
P06737	0.1430260047281324	0.040189125295508284	0.06264775413711582	0.0508274231678487	0.08983451536643026	0.03900709219858156	0.013002364066193851	0.010638297872340424	0.014184397163120569	0.026004728132387703	0.06264775413711582	0.018912529550827426	0.018912529550827426	0.018912529550827426	0.031914893617021274	0.04964539007092199	0.018912529550827426	0.02245862884160757	0.016548463356974	0.024822695035460998	0.09101654846335698	0.011820330969267141	0.03664302600472813	0.031914893617021274	0.05555555555555555
Q15119	0.11822660098522167	0.041871921182266014	0.04433497536945813	0.041871921182266014	0.11822660098522167	0.04679802955665025	0.012315270935960592	0.012315270935960592	0.007389162561576354	0.027093596059113302	0.04679802955665025	0.019704433497536943	0.012315270935960592	0.012315270935960592	0.03201970443349754	0.04433497536945813	0.009852216748768471	0.024630541871921183	0.009852216748768471	0.019704433497536943	0.10591133004926108	0.02216748768472906	0.029556650246305417	0.036945812807881784	0.10344827586206896
P08684	0.1553784860557769	0.0398406374501992	0.045816733067729085	0.04183266932270916	0.099601593625498	0.053784860557768925	0.0059760956175298795	0.00796812749003984	0.011952191235059759	0.023904382470119518	0.04183266932270916	0.011952191235059759	0.03187250996015936	0.023904382470119518	0.025896414342629483	0.04183266932270916	0.00796812749003984	0.00796812749003984	0.0099601593625498	0.045816733067729085	0.08964143426294821	0.03784860557768925	0.04183266932270916	0.025896414342629483	0.0697211155378486
P18125	0.13147410358565734	0.03784860557768925	0.07171314741035857	0.03386454183266932	0.10557768924302788	0.04183266932270916	0.0099601593625498	0.017928286852589643	0.011952191235059759	0.023904382470119518	0.05179282868525897	0.017928286852589643	0.025896414342629483	0.013944223107569721	0.03187250996015936	0.0398406374501992	0.0099601593625498	0.0059760956175298795	0.011952191235059759	0.03187250996015936	0.11354581673306773	0.029880478087649407	0.021912350597609563	0.027888446215139442	0.0796812749003984
O43451	0.11584051724137932	0.0447198275862069	0.03502155172413793	0.04310344827586207	0.10883620689655173	0.04202586206896552	0.012392241379310344	0.01293103448275862	0.017241379310344827	0.03879310344827586	0.0334051724137931	0.014547413793103446	0.012392241379310344	0.010237068965517241	0.032866379310344834	0.04579741379310345	0.015086206896551725	0.008620689655172414	0.010775862068965518	0.029094827586206892	0.11045258620689656	0.03663793103448276	0.03448275862068965	0.028017241379310345	0.10668103448275862
P80041	0.18762886597938144	0.03711340206185567	0.0577319587628866	0.049484536082474224	0.10927835051546393	0.04742268041237113	0.010309278350515464	0.016494845360824743	0.012371134020618556	0.01443298969072165	0.06391752577319587	0.01443298969072165	0.0288659793814433	0.00824742268041237	0.020618556701030927	0.05360824742268041	0.016494845360824743	0.01443298969072165	0.00824742268041237	0.020618556701030927	0.0865979381443299	0.02268041237113402	0.01855670103092784	0.035051546391752585	0.04536082474226804
P08238	0.11065006915629322	0.03319502074688797	0.04979253112033195	0.0636237897648686	0.07883817427385892	0.03042876901798064	0.006915629322268326	0.006915629322268326	0.013831258644536652	0.016597510373443983	0.06085753803596128	0.008298755186721992	0.03734439834024896	0.03042876901798064	0.02904564315352697	0.05532503457814661	0.012448132780082987	0.03319502074688797	0.0636237897648686	0.03734439834024896	0.07745504840940526	0.013831258644536652	0.03872752420470263	0.0318118948824343	0.0594744121715076
Q07820	0.22349570200573066	0.034383954154727794	0.06017191977077364	0.051575931232091685	0.0830945558739255	0.02865329512893983	0.005730659025787965	0.005730659025787965	0.005730659025787965	0.008595988538681949	0.03724928366762178	0.0028653295128939827	0.02865329512893983	0.017191977077363897	0.04011461318051576	0.06303724928366762	0.005730659025787965	0.0028653295128939827	0.03151862464183381	0.03151862464183381	0.09742120343839543	0.005730659025787965	0.03151862464183381	0.02865329512893983	0.06876790830945559
P15559	0.16483516483516486	0.058608058608058615	0.06227106227106227	0.040293040293040296	0.08058608058608059	0.03296703296703297	0.01098901098901099	0.01098901098901099	0.01831501831501832	0.047619047619047616	0.05128205128205128	0.007326007326007327	0.04395604395604396	0.01831501831501832	0.02197802197802198	0.047619047619047616	0.0036630036630036634	0.014652014652014654	0.01098901098901099	0.029304029304029307	0.10622710622710622	0.040293040293040296	0.014652014652014654	0.01831501831501832	0.04395604395604396
P08173	0.17154811715481172	0.035564853556485365	0.04184100418410042	0.014644351464435146	0.14225941422594146	0.043933054393305436	0.012552301255230124	0.0062761506276150635	0.0041841004184100415	0.027196652719665274	0.02510460251046025	0.008368200836820083	0.029288702928870293	0.010460251046025104	0.043933054393305436	0.02092050209205021	0.0020920502092050207	0.010460251046025104	0.0041841004184100415	0.012552301255230124	0.14225941422594146	0.035564853556485365	0.03138075313807531	0.016736401673640166	0.10669456066945608
Q03181	0.125	0.03409090909090909	0.05227272727272727	0.04318181818181818	0.11136363636363636	0.029545454545454545	0.004545454545454545	0.01590909090909091	0.004545454545454545	0.027272727272727268	0.05227272727272727	0.013636363636363636	0.020454545454545454	0.020454545454545454	0.05	0.05681818181818181	0.011363636363636364	0.01818181818181818	0.013636363636363636	0.025	0.1	0.020454545454545454	0.05	0.04318181818181818	0.05681818181818181
P49430	0.17857142857142858	0.03383458646616541	0.04323308270676692	0.03947368421052632	0.10150375939849623	0.03195488721804511	0.009398496240601505	0.005639097744360902	0.013157894736842105	0.030075187969924814	0.03571428571428571	0.016917293233082706	0.016917293233082706	0.016917293233082706	0.03571428571428571	0.05263157894736842	0.003759398496240601	0.016917293233082706	0.009398496240601505	0.03195488721804511	0.09586466165413532	0.02631578947368421	0.04135338345864661	0.03571428571428571	0.07706766917293233
O15305	0.12244897959183673	0.040816326530612235	0.040816326530612235	0.040816326530612235	0.11428571428571427	0.028571428571428567	0.012244897959183671	0.012244897959183671	0.024489795918367342	0.0326530612244898	0.057142857142857134	0.012244897959183671	0.028571428571428567	0.020408163265306117	0.036734693877551024	0.057142857142857134	0.024489795918367342	0.028571428571428567	0.012244897959183671	0.024489795918367342	0.08979591836734692	0.020408163265306117	0.04489795918367346	0.048979591836734684	0.024489795918367342
P10686	0.0938712179984484	0.031031807602792862	0.053529868114817684	0.04965089216446858	0.09930178432893716	0.03335919317300233	0.012412723041117143	0.01474010861132661	0.015515903801396431	0.0287044220325834	0.05275407292474787	0.013188518231186969	0.018619084561675717	0.020170674941815358	0.04189294026377036	0.05120248254460822	0.016291698991466253	0.022498060512024826	0.021722265321955002	0.03335919317300233	0.09619860356865788	0.03180760279286268	0.037238169123351435	0.038013964313421265	0.07292474786656322
P23946	0.16666666666666666	0.024390243902439025	0.06097560975609756	0.024390243902439025	0.12195121951219512	0.03658536585365853	0.0	0.016260162601626018	0.0040650406504065045	0.024390243902439025	0.04065040650406504	0.016260162601626018	0.016260162601626018	0.012195121951219513	0.06910569105691057	0.028455284552845524	0.0040650406504065045	0.008130081300813009	0.012195121951219513	0.02032520325203252	0.12195121951219512	0.03658536585365853	0.05284552845528456	0.02032520325203252	0.06097560975609756
O75908	0.19193857965451053	0.05374280230326296	0.057581573896353176	0.02879078694817658	0.09788867562380038	0.06525911708253357	0.01727447216890595	0.009596928982725529	0.003838771593090211	0.04222648752399232	0.04222648752399232	0.007677543186180422	0.011516314779270634	0.019193857965451054	0.0345489443378119	0.02687140115163148	0.011516314779270634	0.011516314779270634	0.003838771593090211	0.015355086372360844	0.1017274472168906	0.04798464491362764	0.024952015355086368	0.01343570057581574	0.05950095969289827
Q9WUL0	0.06527415143603134	0.01827676240208877	0.0639686684073107	0.04177545691906005	0.07180156657963446	0.01827676240208877	0.011749347258485641	0.0195822454308094	0.010443864229765013	0.016971279373368148	0.07441253263707573	0.015665796344647518	0.07180156657963446	0.06266318537859007	0.0391644908616188	0.04308093994778068	0.016971279373368148	0.05352480417754569	0.040469973890339433	0.03263707571801567	0.0587467362924282	0.015665796344647518	0.05483028720626632	0.031331592689295036	0.050913838120104436
P49116	0.13949579831932776	0.02016806722689076	0.04201680672268908	0.03865546218487395	0.13445378151260504	0.02016806722689076	0.0033613445378151267	0.006722689075630253	0.005042016806722689	0.021848739495798318	0.05378151260504202	0.006722689075630253	0.015126050420168069	0.008403361344537815	0.03025210084033613	0.031932773109243695	0.01008403361344538	0.02016806722689076	0.008403361344537815	0.03865546218487395	0.12941176470588234	0.01680672268907563	0.03025210084033613	0.04873949579831933	0.11932773109243698
P08246	0.21428571428571427	0.030075187969924814	0.056390977443609026	0.0075187969924812035	0.17669172932330826	0.03759398496240601	0.0	0.0	0.0075187969924812035	0.011278195488721804	0.045112781954887216	0.003759398496240601	0.01879699248120301	0.0075187969924812035	0.03759398496240601	0.015037593984962403	0.0	0.0	0.003759398496240601	0.030075187969924814	0.16917293233082706	0.022556390977443608	0.04135338345864661	0.022556390977443608	0.04135338345864661
Q13107	0.10395010395010396	0.037422037422037424	0.035343035343035345	0.04677754677754678	0.0997920997920998	0.027027027027027032	0.013513513513513514	0.010395010395010396	0.013513513513513514	0.031185031185031187	0.04158004158004158	0.013513513513513514	0.02598752598752599	0.018711018711018712	0.032224532224532226	0.04677754677754678	0.008316008316008316	0.013513513513513514	0.02182952182952183	0.0446985446985447	0.10291060291060293	0.02286902286902287	0.04677754677754678	0.034303534303534305	0.10706860706860707
P27169	0.16101694915254236	0.04519774011299435	0.05084745762711865	0.03954802259887006	0.09604519774011301	0.03389830508474576	0.014124293785310734	0.011299435028248588	0.014124293785310734	0.031073446327683617	0.0480225988700565	0.01694915254237288	0.014124293785310734	0.002824858757062147	0.025423728813559324	0.05084745762711865	0.005649717514124294	0.011299435028248588	0.02259887005649717	0.031073446327683617	0.09887005649717516	0.02259887005649717	0.01977401129943503	0.0423728813559322	0.0903954802259887
O00748	0.18100358422939067	0.028673835125448032	0.05197132616487455	0.034050179211469536	0.12365591397849462	0.044802867383512544	0.010752688172043013	0.008960573476702509	0.007168458781362006	0.01971326164874552	0.04838709677419355	0.012544802867383513	0.012544802867383513	0.010752688172043013	0.025089605734767026	0.03046594982078853	0.008960573476702509	0.008960573476702509	0.017921146953405017	0.035842293906810034	0.11469534050179213	0.03046594982078853	0.026881720430107527	0.03225806451612903	0.07347670250896057
Q5S007	0.1543942992874109	0.02494061757719715	0.05463182897862233	0.043942992874109264	0.11480601741884405	0.023357086302454474	0.00395882818685669	0.007521773555027713	0.00791765637371338	0.02692003167062549	0.056215360253364995	0.009105304829770388	0.025336500395882814	0.01623119556611243	0.035629453681710214	0.05225653206650832	0.009105304829770388	0.01583531274742676	0.01781472684085511	0.02612826603325416	0.1060965954077593	0.02256532066508313	0.039192399049881234	0.035629453681710214	0.07046714172604909
O95352	0.17094017094017094	0.03561253561253561	0.039886039886039885	0.04843304843304843	0.10256410256410256	0.021367521367521368	0.014245014245014244	0.009971509971509971	0.019943019943019943	0.02991452991452992	0.039886039886039885	0.01282051282051282	0.017094017094017096	0.01282051282051282	0.034188034188034185	0.037037037037037035	0.005698005698005697	0.01282051282051282	0.009971509971509971	0.04558404558404559	0.1282051282051282	0.027065527065527062	0.037037037037037035	0.019943019943019943	0.06695156695156695
Q13698	0.17735042735042736	0.04807692307692308	0.0438034188034188	0.04166666666666666	0.10042735042735043	0.04326923076923077	0.016025641025641024	0.013888888888888888	0.009081196581196582	0.027777777777777776	0.05074786324786325	0.008012820512820512	0.017094017094017096	0.008012820512820512	0.03205128205128205	0.03685897435897436	0.01282051282051282	0.008012820512820512	0.0219017094017094	0.027777777777777776	0.1030982905982906	0.025106837606837608	0.03311965811965812	0.026709401709401708	0.0673076923076923
P10828	0.11956521739130435	0.028260869565217388	0.0391304347826087	0.034782608695652174	0.10652173913043478	0.01956521739130435	0.004347826086956522	0.017391304347826087	0.015217391304347828	0.021739130434782608	0.05434782608695652	0.02391304347826087	0.043478260869565216	0.013043478260869565	0.043478260869565216	0.04782608695652174	0.006521739130434782	0.03043478260869565	0.026086956521739132	0.03043478260869565	0.08478260869565217	0.015217391304347828	0.04782608695652174	0.05434782608695652	0.07173913043478261
P17706	0.1111111111111111	0.026570048309178744	0.043478260869565216	0.04106280193236715	0.09420289855072464	0.026570048309178744	0.012077294685990338	0.014492753623188406	0.007246376811594203	0.036231884057971016	0.050724637681159424	0.026570048309178744	0.026570048309178744	0.021739130434782608	0.03864734299516908	0.026570048309178744	0.00966183574879227	0.026570048309178744	0.024154589371980683	0.043478260869565216	0.10144927536231883	0.021739130434782608	0.05314009661835749	0.036231884057971016	0.07971014492753623
P06746	0.11676646706586828	0.01497005988023952	0.053892215568862284	0.05089820359281437	0.10479041916167664	0.02395209580838324	0.008982035928143712	0.011976047904191616	0.008982035928143712	0.026946107784431142	0.0688622754491018	0.020958083832335328	0.04491017964071856	0.017964071856287425	0.03892215568862276	0.03892215568862276	0.017964071856287425	0.026946107784431142	0.020958083832335328	0.03592814371257485	0.08982035928143713	0.017964071856287425	0.053892215568862284	0.04491017964071856	0.03892215568862276
P29477	0.10673665791776027	0.03237095363079615	0.053368328958880135	0.03587051618547681	0.11286089238845146	0.03237095363079615	0.012248468941382326	0.017497812773403325	0.006124234470691163	0.03062117235345582	0.05511811023622047	0.012248468941382326	0.021872265966754158	0.015748031496062992	0.04111986001749781	0.043744531933508315	0.01137357830271216	0.013123359580052492	0.01837270341207349	0.022747156605424326	0.1032370953630796	0.03062117235345582	0.04024496937882765	0.03324584426946632	0.09711286089238844
P37059	0.19689119170984454	0.04145077720207254	0.03367875647668394	0.031088082901554407	0.13730569948186527	0.056994818652849735	0.01295336787564767	0.007772020725388602	0.0051813471502590676	0.028497409326424868	0.046632124352331605	0.015544041450777204	0.01813471502590673	0.010362694300518135	0.023316062176165803	0.031088082901554407	0.01295336787564767	0.01813471502590673	0.007772020725388602	0.010362694300518135	0.10621761658031087	0.028497409326424868	0.03626943005181347	0.02590673575129533	0.056994818652849735
P28907	0.1137123745819398	0.033444816053511704	0.043478260869565216	0.030100334448160536	0.09364548494983277	0.020066889632107024	0.0033444816053511705	0.016722408026755852	0.006688963210702341	0.04013377926421405	0.04013377926421405	0.016722408026755852	0.023411371237458192	0.020066889632107024	0.04682274247491639	0.043478260869565216	0.013377926421404682	0.013377926421404682	0.020066889632107024	0.026755852842809364	0.09698996655518397	0.020066889632107024	0.05016722408026756	0.04013377926421405	0.12709030100334448
E1BN64	0.13672922252010725	0.025022341376228774	0.04021447721179625	0.04110813226094728	0.10813226094727436	0.025915996425379804	0.013404825737265416	0.008936550491510277	0.01161751563896336	0.024128686327077747	0.04378909740840035	0.008936550491510277	0.02323503127792672	0.008936550491510277	0.03932082216264522	0.03395889186773905	0.012511170688114387	0.015192135835567468	0.02680965147453083	0.03485254691689008	0.1099195710455764	0.024128686327077747	0.03663985701519214	0.035746201966041107	0.11081322609472744
Q28156	0.12731481481481485	0.032407407407407406	0.03819444444444445	0.04861111111111111	0.10648148148148147	0.026620370370370367	0.0046296296296296285	0.008101851851851851	0.016203703703703703	0.025462962962962958	0.04166666666666666	0.010416666666666666	0.027777777777777776	0.02199074074074074	0.03935185185185185	0.04629629629629629	0.010416666666666666	0.023148148148148147	0.02083333333333333	0.03819444444444445	0.1099537037037037	0.023148148148148147	0.04398148148148148	0.03125	0.0775462962962963
Q03114	0.12371134020618554	0.044673539518900345	0.07560137457044673	0.041237113402061855	0.08247422680412371	0.01718213058419244	0.010309278350515464	0.013745704467353952	0.010309278350515464	0.041237113402061855	0.054982817869415807	0.006872852233676976	0.024054982817869417	0.024054982817869417	0.048109965635738834	0.061855670103092786	0.013745704467353952	0.010309278350515464	0.024054982817869417	0.020618556701030927	0.10652920962199312	0.01718213058419244	0.03436426116838488	0.030927835051546393	0.061855670103092786
P97313	0.13714562636297553	0.03222679912769566	0.05112672643566756	0.044584443905984976	0.1020111461109765	0.0346498667312818	0.00605766900896535	0.014780712381875456	0.008238429852192877	0.0259268233583717	0.05039980615459171	0.0121153380179307	0.020111461109764958	0.021322994911558032	0.03949600193845408	0.04434213714562636	0.012599951538647928	0.015992246183668526	0.01744608674582021	0.03149987884661982	0.10055730554882482	0.02665374363944754	0.041434456021322986	0.03028834504482675	0.07899200387690816
Q9EQ60	0.1594571670907549	0.03138252756573368	0.04877014418999152	0.04749787955894826	0.10093299406276507	0.03519932145886345	0.010178117048346057	0.007209499575911791	0.0076335877862595426	0.022052586938083117	0.046225614927904994	0.009329940627650551	0.0275657336726039	0.010602205258693808	0.0364715860899067	0.035623409669211195	0.005937234944868533	0.009754028837998304	0.015691263782866838	0.03859202714164546	0.11153519932145886	0.025445292620865142	0.03689567430025445	0.024173027989821884	0.09584393553859202
P42225	0.10962566844919787	0.01871657754010695	0.04010695187165776	0.04679144385026738	0.10160427807486633	0.022727272727272728	0.009358288770053477	0.008021390374331552	0.013368983957219251	0.03475935828877005	0.026737967914438502	0.014705882352941175	0.02005347593582888	0.022727272727272728	0.050802139037433164	0.04411764705882353	0.009358288770053477	0.02005347593582888	0.017379679144385027	0.050802139037433164	0.11363636363636365	0.036096256684491984	0.04679144385026738	0.04144385026737968	0.08021390374331551
P15150	0.16733067729083664	0.043824701195219126	0.0697211155378486	0.043824701195219126	0.09760956175298804	0.035856573705179286	0.0	0.021912350597609563	0.0099601593625498	0.023904382470119518	0.07171314741035857	0.0199203187250996	0.011952191235059759	0.011952191235059759	0.029880478087649407	0.049800796812749	0.00398406374501992	0.011952191235059759	0.00398406374501992	0.025896414342629483	0.09561752988047807	0.023904382470119518	0.029880478087649407	0.025896414342629483	0.0697211155378486
P46197	0.1711281070745698	0.034416826003824084	0.05736137667304015	0.05162523900573614	0.1051625239005736	0.03824091778202677	0.008604206500956023	0.0124282982791587	0.007648183556405354	0.0248565965583174	0.05353728489483748	0.016252390057361378	0.015296367112810709	0.015296367112810709	0.03250478011472276	0.046845124282982785	0.011472275334608031	0.016252390057361378	0.009560229445506692	0.028680688336520075	0.10994263862332697	0.021032504780114723	0.03154875717017208	0.028680688336520075	0.05162523900573614
Q9Y271	0.16071428571428573	0.05952380952380953	0.03571428571428571	0.014880952380952382	0.12202380952380952	0.06845238095238096	0.017857142857142856	0.017857142857142856	0.005952380952380952	0.02083333333333333	0.038690476190476185	0.008928571428571428	0.04166666666666666	0.005952380952380952	0.04464285714285714	0.005952380952380952	0.005952380952380952	0.005952380952380952	0.011904761904761904	0.02083333333333333	0.11904761904761905	0.038690476190476185	0.038690476190476185	0.011904761904761904	0.07738095238095237
P21452	0.21662468513853905	0.07556675062972293	0.027707808564231738	0.017632241813602016	0.10579345088161207	0.05793450881612091	0.022670025188916875	0.015113350125944584	0.0	0.04030226700251889	0.0327455919395466	0.010075566750629723	0.017632241813602016	0.005037783375314861	0.0327455919395466	0.022670025188916875	0.0	0.005037783375314861	0.007556675062972292	0.012594458438287154	0.11335012594458438	0.027707808564231738	0.0327455919395466	0.017632241813602016	0.08312342569269521
Q92769	0.12320328542094455	0.024640657084188916	0.06365503080082137	0.04928131416837783	0.08418891170431211	0.024640657084188916	0.018480492813141684	0.014373716632443531	0.012320328542094456	0.030800821355236138	0.057494866529774126	0.012320328542094456	0.03490759753593429	0.012320328542094456	0.04517453798767968	0.0513347022587269	0.018480492813141684	0.02053388090349076	0.04106776180698152	0.028747433264887063	0.08624229979466119	0.026694045174537988	0.028747433264887063	0.04517453798767968	0.04517453798767968
P16471	0.1111111111111111	0.024154589371980683	0.04830917874396135	0.033816425120772944	0.09822866344605476	0.0322061191626409	0.008051529790660225	0.014492753623188406	0.011272141706924315	0.025764895330112718	0.030595813204508857	0.0064412238325281795	0.0064412238325281795	0.01932367149758454	0.05636070853462157	0.040257648953301126	0.01610305958132045	0.014492753623188406	0.014492753623188406	0.04508856682769726	0.0998389694041868	0.037037037037037035	0.037037037037037035	0.051529790660225436	0.11755233494363927
P01375	0.1810344827586207	0.03879310344827586	0.03017241379310345	0.04310344827586207	0.11637931034482757	0.03879310344827586	0.008620689655172414	0.004310344827586207	0.004310344827586207	0.02586206896551724	0.03448275862068965	0.004310344827586207	0.01293103448275862	0.02155172413793104	0.03879310344827586	0.04310344827586207	0.01293103448275862	0.01293103448275862	0.008620689655172414	0.02155172413793104	0.11206896551724138	0.017241379310344827	0.05172413793103448	0.02155172413793104	0.09482758620689656
Q08499	0.10272277227722773	0.0198019801980198	0.038366336633663366	0.054455445544554455	0.099009900990099	0.02103960396039604	0.0024752475247524753	0.013613861386138614	0.0049504950495049506	0.018564356435643563	0.038366336633663366	0.0099009900990099	0.0297029702970297	0.01608910891089109	0.04826732673267327	0.05074257425742575	0.007425742574257425	0.023514851485148515	0.027227722772277228	0.0396039603960396	0.10024752475247524	0.02103960396039604	0.037128712871287134	0.045792079207920784	0.12995049504950495
P32300	0.22911051212938005	0.048517520215633415	0.0431266846361186	0.026954177897574125	0.12398921832884095	0.0431266846361186	0.008086253369272238	0.008086253369272238	0.0026954177897574125	0.03234501347708895	0.03773584905660377	0.008086253369272238	0.01078167115902965	0.013477088948787064	0.03234501347708895	0.0215633423180593	0.005390835579514825	0.01078167115902965	0.0026954177897574125	0.013477088948787064	0.14016172506738545	0.024258760107816708	0.029649595687331536	0.008086253369272238	0.07547169811320754
