target_id	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
P04114	0.33158010081087	0.3534955073416612	0.31492439184746873	0.4177076484768793	0.2737234275695814	0.3085689239535393	0.5191759807144423	0.18036379574841116	0.30046022353714663	0.4878369493754109	0.16370808678500987	0.34845496383957925	0.5660749506903353	0.3085689239535393	0.12535612535612534	0.4275695814157353	0.2656147271531887	0.3068156914310761	0.3640149024764409	0.2020600482138944	0.4339250493096647	0.35152312075389	0.4045584045584046	0.2439184746877054	0.34845496383957925	0.29498137190444884	0.35656366425597186	0.3087880780188472	0.4472934472934473	0.2439184746877055	0.1108919570458032	0.7727372342756959	0.11637080867850093	0.4468551391628315	0.2792022792022792	0.2739425816348893	0.40346263423186496	0.33158010081087	0.26495726495726496
Q16539	0.325	0.3416666666666667	0.33333333333333337	0.3694444444444445	0.3111111111111111	0.3194444444444444	0.5055555555555555	0.18888888888888888	0.3055555555555556	0.42777777777777776	0.19722222222222224	0.375	0.5222222222222223	0.3555555555555556	0.12222222222222218	0.44722222222222224	0.2333333333333333	0.3194444444444445	0.3416666666666667	0.18055555555555555	0.4777777777777778	0.3527777777777778	0.3861111111111111	0.261111111111111	0.375	0.26666666666666666	0.3583333333333333	0.29444444444444445	0.4444444444444444	0.2611111111111111	0.10555555555555557	0.7555555555555555	0.13888888888888895	0.4638888888888889	0.2777777777777778	0.2583333333333333	0.4138888888888889	0.325	0.2611111111111111
P12785	0.274251497005988	0.4011976047904192	0.3245508982035929	0.3964071856287425	0.3149700598802395	0.28862275449101793	0.5425149700598803	0.18083832335329345	0.27664670658682633	0.4103792415169661	0.24311377245508986	0.34650698602794416	0.5389221556886228	0.35608782435129743	0.10499001996007977	0.3784431137724551	0.3089820359281437	0.3125748502994012	0.32255489021956085	0.21636726546906188	0.4610778443113773	0.4151696606786427	0.38163672654690617	0.20319361277445114	0.3465069860279441	0.3508982035928144	0.30259481037924146	0.34291417165668664	0.4538922155688623	0.20319361277445114	0.08862275449101796	0.8059880239520958	0.10538922155688624	0.4562874251497006	0.25269461077844313	0.2910179640718562	0.4730538922155689	0.274251497005988	0.2526946107784431
O75164	0.34774436090225563	0.3674812030075188	0.2847744360902255	0.40883458646616544	0.3355263157894737	0.2556390977443609	0.549812030075188	0.20770676691729326	0.2424812030075188	0.4755639097744361	0.20582706766917291	0.318609022556391	0.5902255639097744	0.2781954887218045	0.13157894736842107	0.4605263157894737	0.26785714285714285	0.2716165413533835	0.3956766917293233	0.19454887218045114	0.4097744360902256	0.3928571428571429	0.34398496240601506	0.2631578947368421	0.3186090225563909	0.3110902255639097	0.37030075187969935	0.3035714285714285	0.4332706766917293	0.2631578947368421	0.125	0.7265037593984962	0.1484962406015038	0.44642857142857145	0.2810150375939849	0.2725563909774437	0.387218045112782	0.34774436090225563	0.26503759398496235
P15393	0.29458917835671344	0.34268537074148303	0.3627254509018037	0.34268537074148303	0.3527054108216433	0.3046092184368737	0.5110220440881763	0.20440881763527052	0.2845691382765532	0.3927855711422846	0.22645290581162325	0.3807615230460922	0.5090180360721442	0.3707414829659319	0.12024048096192393	0.4028056112224449	0.2545090180360721	0.3426853707414829	0.3346693386773547	0.1743486973947896	0.4909819639278557	0.32064128256513025	0.3887775551102205	0.2905811623246493	0.3807615230460922	0.2865731462925852	0.3326653306613227	0.2625250501002004	0.4468937875751503	0.29058116232464937	0.11422845691382764	0.7935871743486974	0.09218436873747493	0.5110220440881763	0.2605210420841683	0.22845691382765534	0.4268537074148296	0.29458917835671344	0.2785571142284569
Q9Y468	0.2880952380952381	0.4583333333333333	0.2535714285714286	0.4154761904761905	0.3071428571428572	0.2773809523809523	0.5523809523809524	0.19166666666666668	0.2559523809523809	0.4904761904761905	0.2333333333333333	0.2761904761904761	0.6071428571428571	0.2833333333333333	0.10952380952380958	0.4535714285714286	0.3142857142857143	0.2321428571428572	0.3690476190476191	0.2380952380952381	0.3928571428571429	0.4761904761904762	0.29642857142857143	0.2273809523809524	0.2761904761904762	0.39166666666666666	0.33214285714285713	0.3488095238095238	0.4238095238095238	0.2273809523809524	0.09285714285714286	0.7785714285714286	0.12857142857142856	0.4166666666666667	0.2357142857142857	0.34761904761904755	0.3880952380952381	0.2880952380952381	0.3238095238095239
P08842	0.25900514579759865	0.3910806174957118	0.3499142367066896	0.3704974271012007	0.2847341337907376	0.3447684391080617	0.5008576329331046	0.1732418524871355	0.3259005145797599	0.3962264150943397	0.22641509433962265	0.3773584905660377	0.5231560891938251	0.31732418524871353	0.1595197255574614	0.3859348198970841	0.2830188679245283	0.3310463121783877	0.2830188679245283	0.24013722126929676	0.4768439108061751	0.3996569468267582	0.3361921097770154	0.2641509433962265	0.37735849056603776	0.3259005145797599	0.2967409948542024	0.31217838765008576	0.4236706689536878	0.2641509433962264	0.09090909090909093	0.8198970840480274	0.08919382504288165	0.41166380789022294	0.2915951972555746	0.2967409948542024	0.4665523156089194	0.25900514579759865	0.27444253859348194
P29375	0.3633136094674556	0.3266272189349113	0.31005917159763313	0.3840236686390533	0.35680473372781063	0.2591715976331361	0.5236686390532544	0.2325443786982249	0.2437869822485207	0.4810650887573965	0.18698224852071005	0.33195266272189355	0.5846153846153846	0.3088757396449704	0.10650887573964496	0.4621301775147929	0.2431952662721893	0.2946745562130177	0.4159763313609468	0.16863905325443787	0.41538461538461535	0.3674556213017752	0.3715976331360947	0.2609467455621301	0.3319526627218935	0.2863905325443787	0.3816568047337278	0.2792899408284024	0.4597633136094675	0.2609467455621301	0.14201183431952666	0.7059171597633136	0.15207100591715972	0.5011834319526627	0.2396449704142012	0.2591715976331361	0.3893491124260355	0.3633136094674556	0.24733727810650885
P35368	0.23653846153846156	0.4192307692307693	0.3442307692307692	0.34807692307692306	0.31153846153846154	0.3403846153846154	0.5134615384615384	0.16346153846153846	0.32307692307692315	0.38461538461538464	0.2442307692307692	0.37115384615384617	0.5346153846153846	0.3134615384615385	0.15192307692307694	0.35	0.3230769230769231	0.3269230769230769	0.28846153846153844	0.24615384615384614	0.4653846153846154	0.4423076923076923	0.3211538461538462	0.23653846153846156	0.37115384615384617	0.3788461538461538	0.25	0.3384615384615385	0.425	0.23653846153846156	0.11346153846153845	0.8173076923076923	0.0692307692307692	0.3923076923076923	0.2903846153846154	0.31730769230769235	0.4942307692307693	0.23653846153846156	0.2692307692307692
O75385	0.2580952380952381	0.4723809523809524	0.26952380952380944	0.40095238095238095	0.3	0.29904761904761906	0.5466666666666666	0.15714285714285714	0.2961904761904762	0.46	0.2552380952380953	0.2847619047619048	0.6047619047619047	0.3047619047619048	0.09047619047619047	0.4047619047619048	0.32857142857142857	0.26666666666666666	0.35428571428571426	0.2504761904761905	0.3952380952380952	0.4828571428571429	0.3076190476190476	0.2095238095238095	0.2847619047619048	0.4276190476190476	0.2876190476190476	0.3638095238095238	0.4266666666666667	0.2095238095238095	0.1019047619047619	0.8114285714285714	0.08666666666666667	0.44	0.19904761904761906	0.360952380952381	0.4114285714285714	0.2580952380952381	0.3304761904761904
P12821	0.30704441041347624	0.3843797856049005	0.3085758039816234	0.3797856049004594	0.2871362940275651	0.3330781010719755	0.5436447166921899	0.1546707503828484	0.3016845329249617	0.4241960183767228	0.22434915773353756	0.35145482388973964	0.5344563552833078	0.3430321592649311	0.1225114854517611	0.445635528330781	0.2771822358346095	0.2771822358346095	0.3223583460949464	0.2120980091883614	0.4655436447166922	0.36983154670750384	0.3621745788667688	0.2679938744257274	0.35145482388973964	0.3078101071975497	0.3407350689127105	0.29709035222052066	0.4349157733537519	0.2679938744257275	0.09264931087289434	0.7947932618683001	0.11255742725880558	0.4647779479326187	0.2595712098009189	0.2756508422664625	0.4241960183767228	0.30704441041347624	0.2687595712098009
P41968	0.16718266253869968	0.33436532507739936	0.498452012383901	0.2786377708978328	0.3498452012383901	0.3715170278637771	0.38699690402476783	0.2476780185758514	0.3653250773993808	0.2972136222910217	0.17027863777089786	0.5325077399380805	0.3622291021671827	0.4086687306501548	0.22910216718266255	0.2724458204334365	0.2352941176470588	0.4922600619195046	0.19195046439628485	0.17027863777089786	0.6377708978328174	0.3498452012383901	0.4148606811145511	0.2352941176470588	0.5325077399380805	0.2693498452012384	0.19814241486068107	0.2538699690402477	0.5108359133126935	0.2352941176470588	0.043343653250774	0.9040247678018576	0.05263157894736836	0.3746130030959752	0.4055727554179567	0.2198142414860681	0.5603715170278638	0.16718266253869968	0.2724458204334365
P16220	0.3401759530791789	0.4281524926686217	0.2316715542521995	0.4838709677419355	0.3225806451612903	0.1935483870967742	0.6392961876832844	0.16715542521994134	0.19354838709677424	0.5366568914956011	0.2111436950146628	0.2521994134897361	0.6304985337243402	0.3020527859237537	0.06744868035190615	0.4252199413489736	0.3431085043988269	0.23167155425219935	0.39296187683284456	0.2375366568914956	0.36950146627565983	0.4457478005865103	0.4105571847507332	0.14369501466275653	0.2521994134897361	0.3988269794721408	0.3489736070381232	0.3782991202346041	0.4780058651026393	0.14369501466275658	0.09090909090909093	0.8035190615835777	0.1055718475073314	0.469208211143695	0.2697947214076246	0.26099706744868034	0.3665689149560117	0.3401759530791789	0.2932551319648094
P10635	0.2776659959758551	0.3661971830985916	0.3561368209255533	0.3380281690140845	0.3299798792756539	0.3319919517102616	0.5130784708249497	0.16901408450704225	0.31790744466800797	0.3722334004024145	0.2595573440643863	0.3682092555331992	0.5171026156941649	0.36016096579476864	0.12273641851106645	0.3983903420523139	0.2595573440643863	0.3420523138832999	0.2997987927565393	0.21730382293762576	0.482897384305835	0.38028169014084506	0.3722334004024145	0.2474849094567405	0.3682092555331992	0.3219315895372233	0.3098591549295774	0.2917505030181087	0.4607645875251509	0.2474849094567404	0.10261569416498996	0.7907444668008048	0.10663983903420526	0.4748490945674044	0.2655935613682093	0.2595573440643863	0.4849094567404426	0.2776659959758551	0.2374245472837023
P05091	0.3017408123791103	0.390715667311412	0.3075435203094777	0.3887814313346229	0.3481624758220503	0.2630560928433269	0.5570599613152805	0.1934235976789168	0.2495164410058027	0.4003868471953578	0.25918762088974856	0.3404255319148937	0.5415860735009671	0.3307543520309478	0.12765957446808512	0.3945841392649903	0.3114119922630561	0.29400386847195364	0.3056092843326886	0.2359767891682785	0.458413926499033	0.4177949709864604	0.3520309477756286	0.23017408123791105	0.3404255319148936	0.34622823984526113	0.3133462282398452	0.3520309477756286	0.4177949709864604	0.23017408123791105	0.10444874274661507	0.7891682785299806	0.1063829787234043	0.4158607350096712	0.3036750483558994	0.2804642166344293	0.4874274661508704	0.3017408123791103	0.21083172147001933
P17599	0.2804532577903683	0.5141643059490085	0.20538243626062325	0.4192634560906516	0.3045325779036827	0.2762039660056657	0.5807365439093485	0.14872521246458922	0.2705382436260623	0.4971671388101983	0.2790368271954674	0.22379603399433426	0.6529745042492918	0.2790368271954674	0.06798866855524077	0.4560906515580737	0.3441926345609065	0.19971671388101986	0.3356940509915014	0.3172804532577904	0.34702549575070823	0.5155807365439093	0.28895184135977336	0.1954674220963173	0.2237960339943343	0.4730878186968839	0.3031161473087818	0.3767705382436261	0.4277620396600567	0.1954674220963173	0.09915014164305948	0.8356940509915014	0.06515580736543912	0.4178470254957507	0.19405099150141644	0.3881019830028328	0.3838526912181303	0.2804532577903683	0.3356940509915013
P28335	0.27074235807860264	0.3056768558951965	0.4235807860262009	0.314410480349345	0.3384279475982533	0.3471615720524017	0.445414847161572	0.222707423580786	0.33187772925764203	0.37554585152838427	0.17248908296943233	0.4519650655021834	0.4716157205240175	0.34497816593886466	0.1834061135371179	0.37117903930131	0.2205240174672489	0.40829694323144106	0.2663755458515284	0.2052401746724891	0.5283842794759824	0.314410480349345	0.4432314410480349	0.24235807860262004	0.4519650655021834	0.259825327510917	0.2882096069868996	0.2336244541484716	0.5240174672489083	0.2423580786026201	0.10262008733624453	0.8209606986899564	0.07641921397379914	0.3864628820960699	0.351528384279476	0.2620087336244542	0.4890829694323144	0.27074235807860264	0.2401746724890829
P27986	0.388121546961326	0.3425414364640884	0.26933701657458564	0.4198895027624309	0.281767955801105	0.29834254143646405	0.5414364640883977	0.1712707182320442	0.28729281767955805	0.5041436464088398	0.17541436464088395	0.3204419889502762	0.6063535911602211	0.2955801104972376	0.09806629834254138	0.5124309392265194	0.2292817679558011	0.2582872928176795	0.4060773480662984	0.20027624309392264	0.39364640883977897	0.3370165745856354	0.4046961325966851	0.25828729281767954	0.32044198895027626	0.2707182320441989	0.4088397790055248	0.27624309392265195	0.4654696132596685	0.2582872928176796	0.13397790055248618	0.7154696132596685	0.15055248618784536	0.4709944751381216	0.2513812154696133	0.2776243093922652	0.35082872928176795	0.388121546961326	0.26104972375690605
P34972	0.19444444444444445	0.3944444444444444	0.4111111111111112	0.3083333333333333	0.35	0.3416666666666667	0.4638888888888889	0.21666666666666667	0.3194444444444444	0.33611111111111114	0.2222222222222222	0.44166666666666665	0.4388888888888889	0.4166666666666667	0.14444444444444446	0.3	0.3111111111111111	0.3888888888888888	0.26944444444444443	0.16944444444444445	0.5611111111111111	0.4111111111111111	0.3472222222222222	0.2416666666666667	0.44166666666666665	0.3333333333333333	0.22500000000000006	0.33055555555555555	0.42777777777777776	0.24166666666666675	0.08611111111111111	0.8416666666666667	0.07222222222222219	0.44166666666666665	0.3	0.25833333333333336	0.5277777777777778	0.19444444444444445	0.2777777777777778
Q9ULX7	0.27596439169139464	0.42433234421364985	0.2997032640949555	0.4124629080118694	0.2611275964391692	0.3264094955489615	0.5311572700296736	0.1572700296735905	0.3115727002967359	0.4332344213649852	0.2225519287833828	0.34421364985163194	0.5459940652818991	0.35014836795252224	0.10385756676557867	0.42433234421364985	0.29080118694362017	0.28486646884273	0.32344213649851633	0.2225519287833828	0.4540059347181009	0.3827893175074184	0.3946587537091989	0.2225519287833828	0.34421364985163205	0.3353115727002967	0.32047477744807124	0.3115727002967359	0.4658753709198813	0.2225519287833828	0.07418397626112759	0.8249258160237388	0.10089020771513356	0.4599406528189911	0.258160237388724	0.2818991097922849	0.4272997032640949	0.27596439169139464	0.2967359050445104
P30969	0.22935779816513766	0.3302752293577982	0.44036697247706413	0.2996941896024465	0.2996941896024465	0.40061162079510704	0.4311926605504587	0.1957186544342508	0.3730886850152905	0.37003058103975534	0.1559633027522936	0.4740061162079511	0.4434250764525994	0.3577981651376147	0.198776758409786	0.3302752293577982	0.2568807339449541	0.4128440366972477	0.25382262996941896	0.1896024464831804	0.5565749235474007	0.3241590214067278	0.3792048929663608	0.2966360856269113	0.4740061162079511	0.2782874617737003	0.24770642201834864	0.25076452599388377	0.4525993883792049	0.2966360856269113	0.0948012232415902	0.8623853211009175	0.04281345565749228	0.4220183486238532	0.3516819571865443	0.22629969418960244	0.5015290519877675	0.22935779816513766	0.26911314984709483
P23280	0.2954545454545455	0.4155844155844156	0.288961038961039	0.4090909090909091	0.288961038961039	0.30194805194805185	0.5292207792207793	0.18506493506493507	0.2857142857142857	0.4253246753246753	0.224025974025974	0.35064935064935066	0.5357142857142857	0.3636363636363637	0.10064935064935067	0.46103896103896097	0.2662337662337662	0.2727272727272728	0.2987012987012987	0.23701298701298698	0.4642857142857143	0.34415584415584416	0.3831168831168831	0.2727272727272728	0.35064935064935066	0.2954545454545455	0.3538961038961039	0.2922077922077922	0.43506493506493504	0.2727272727272728	0.08116883116883117	0.8246753246753247	0.0941558441558441	0.42857142857142855	0.2954545454545455	0.2759740259740259	0.3831168831168831	0.2954545454545455	0.3214285714285713
P05186	0.28435114503816794	0.4351145038167939	0.28053435114503816	0.4026717557251908	0.3435114503816794	0.2538167938931297	0.5458015267175572	0.2099236641221374	0.2442748091603054	0.4179389312977099	0.2614503816793893	0.3206106870229007	0.5438931297709924	0.3721374045801527	0.08396946564885499	0.41412213740458015	0.3148854961832061	0.2709923664122137	0.2919847328244275	0.2519083969465649	0.4561068702290077	0.4198473282442748	0.3377862595419847	0.24236641221374056	0.32061068702290074	0.3530534351145038	0.32633587786259544	0.3606870229007634	0.3969465648854962	0.24236641221374045	0.0935114503816794	0.7958015267175572	0.11068702290076338	0.4351145038167939	0.2652671755725191	0.29961832061068705	0.4312977099236641	0.28435114503816794	0.28435114503816794
P21397	0.3092979127134725	0.3700189753320683	0.3206831119544592	0.3700189753320683	0.33396584440227706	0.29601518026565465	0.5104364326375711	0.2163187855787476	0.2732447817836813	0.4098671726755218	0.22201138519924105	0.3681214421252371	0.5407969639468689	0.31688804554079697	0.14231499051233398	0.42884250474383295	0.2732447817836812	0.29791271347248577	0.3187855787476281	0.22201138519924105	0.4592030360531309	0.3586337760910816	0.3662239089184061	0.27514231499051234	0.3681214421252372	0.29791271347248577	0.333965844402277	0.29411764705882354	0.4307400379506641	0.2751423149905123	0.12333965844402275	0.7571157495256167	0.1195445920303606	0.42125237191650855	0.3263757115749525	0.2523719165085389	0.4421252371916509	0.3092979127134725	0.24857685009487665
P33436	0.30362537764350456	0.4033232628398791	0.2930513595166164	0.41389728096676737	0.2734138972809668	0.3126888217522659	0.5347432024169184	0.17673716012084592	0.28851963746223563	0.4486404833836858	0.21299093655589124	0.33836858006042303	0.5891238670694864	0.2507552870090635	0.16012084592145015	0.4320241691842901	0.2990936555891239	0.26888217522658603	0.31419939577039274	0.27492447129909364	0.4108761329305136	0.4561933534743202	0.2688821752265861	0.2749244712990937	0.33836858006042303	0.3429003021148036	0.31873111782477337	0.3580060422960725	0.3670694864048337	0.2749244712990937	0.10725075528700906	0.7613293051359517	0.13141993957703935	0.33836858006042303	0.32326283987915405	0.3383685800604229	0.4380664652567976	0.30362537764350456	0.25830815709969784
P10721	0.30327868852459017	0.3709016393442623	0.32581967213114754	0.3924180327868853	0.3165983606557377	0.29098360655737704	0.5040983606557377	0.2192622950819672	0.27663934426229514	0.4549180327868853	0.1762295081967213	0.3688524590163934	0.5522540983606558	0.3114754098360656	0.13627049180327866	0.4200819672131148	0.2684426229508197	0.3114754098360656	0.32889344262295084	0.2233606557377049	0.44774590163934425	0.3842213114754098	0.3586065573770492	0.257172131147541	0.3688524590163935	0.305327868852459	0.3258196721311475	0.3084016393442623	0.4344262295081967	0.2571721311475409	0.10860655737704918	0.7776639344262295	0.11372950819672135	0.382172131147541	0.319672131147541	0.298155737704918	0.4139344262295082	0.30327868852459017	0.2827868852459017
P04401	0.3233082706766917	0.3007518796992481	0.37593984962406013	0.3909774436090225	0.3383458646616541	0.2706766917293233	0.5187969924812029	0.2255639097744361	0.2556390977443609	0.4135338345864661	0.19548872180451127	0.39097744360902265	0.5413533834586466	0.3458646616541353	0.1127819548872181	0.3909774436090225	0.2481203007518797	0.3609022556390978	0.3458646616541353	0.19548872180451127	0.4586466165413534	0.3007518796992481	0.42105263157894735	0.2781954887218045	0.3909774436090225	0.2556390977443609	0.3533834586466166	0.2556390977443609	0.4661654135338346	0.2781954887218045	0.12781954887218044	0.7669172932330827	0.10526315789473684	0.5413533834586466	0.2781954887218045	0.18045112781954886	0.40601503759398494	0.3233082706766917	0.2706766917293233
P49763	0.2895927601809955	0.3800904977375565	0.3303167420814479	0.3438914027149321	0.3755656108597285	0.28054298642533937	0.5113122171945701	0.2262443438914027	0.2624434389140272	0.42081447963800905	0.2352941176470588	0.3438914027149321	0.579185520361991	0.3076923076923077	0.11312217194570127	0.4389140271493213	0.24886877828054302	0.3122171945701357	0.3619909502262443	0.2171945701357466	0.420814479638009	0.4253393665158371	0.3212669683257919	0.253393665158371	0.3438914027149321	0.3438914027149321	0.3122171945701357	0.2624434389140272	0.4841628959276018	0.2533936651583711	0.12217194570135745	0.7737556561085973	0.1040723981900452	0.4479638009049774	0.2352941176470588	0.31674208144796384	0.4072398190045249	0.2895927601809955	0.3031674208144796
Q08493	0.3469101123595505	0.3693820224719101	0.2837078651685393	0.4297752808988764	0.2991573033707865	0.2710674157303371	0.5898876404494382	0.1502808988764045	0.2598314606741573	0.4747191011235955	0.2247191011235955	0.30056179775280895	0.5884831460674157	0.3258426966292135	0.0856741573033708	0.4508426966292135	0.2766853932584269	0.27247191011235955	0.3974719101123596	0.19101123595505615	0.4115168539325842	0.4044943820224719	0.3820224719101124	0.21348314606741572	0.30056179775280895	0.32162921348314605	0.37780898876404495	0.3342696629213483	0.452247191011236	0.21348314606741572	0.10252808988764044	0.7443820224719101	0.1530898876404495	0.5	0.2036516853932584	0.2963483146067416	0.3862359550561798	0.3469101123595505	0.26685393258426965
Q02734	0.2834224598930481	0.3636363636363637	0.3529411764705882	0.3422459893048128	0.31016042780748665	0.3475935828877005	0.5	0.1711229946524064	0.3288770053475936	0.3850267379679144	0.2219251336898396	0.39304812834224606	0.5160427807486629	0.33689839572192515	0.1470588235294118	0.3850267379679144	0.2807486631016043	0.3342245989304813	0.31016042780748665	0.2058823529411765	0.4839572192513369	0.3770053475935829	0.3502673796791444	0.2727272727272728	0.39304812834224606	0.31283422459893045	0.29411764705882354	0.31283422459893045	0.4144385026737968	0.2727272727272728	0.12299465240641712	0.7754010695187166	0.10160427807486627	0.43315508021390375	0.2914438502673797	0.2754010695187166	0.481283422459893	0.2834224598930481	0.2352941176470589
P39900	0.30851063829787234	0.37446808510638296	0.31702127659574464	0.3808510638297872	0.2765957446808511	0.34255319148936164	0.4936170212765957	0.18085106382978725	0.325531914893617	0.4340425531914894	0.2	0.36595744680851067	0.5531914893617021	0.28936170212765955	0.1574468085106383	0.44468085106382976	0.2553191489361702	0.3	0.31063829787234043	0.2425531914893617	0.44680851063829785	0.3617021276595745	0.3212765957446809	0.3170212765957447	0.3659574468085106	0.2957446808510638	0.3382978723404256	0.2978723404255319	0.3851063829787234	0.3170212765957447	0.1148936170212766	0.7808510638297872	0.10425531914893617	0.3808510638297872	0.30638297872340425	0.3127659574468085	0.4170212765957447	0.30851063829787234	0.27446808510638304
P06737	0.3541912632821724	0.3164108618654073	0.3293978748524202	0.3707201889020071	0.3246753246753247	0.30460448642266824	0.5064935064935064	0.20306965761511214	0.29043683589138136	0.42857142857142855	0.20070838252656434	0.3707201889020071	0.5371900826446281	0.3282172373081464	0.13459268004722552	0.4557260920897285	0.2290436835891381	0.3152302243211334	0.3364817001180638	0.20070838252656434	0.4628099173553719	0.3234946871310508	0.3955135773317591	0.2809917355371901	0.3707201889020071	0.2526564344746163	0.37662337662337664	0.2774498229043684	0.4415584415584416	0.2809917355371901	0.12868949232585594	0.7390791027154664	0.1322314049586777	0.4510035419126328	0.29161747343565525	0.25737898465171194	0.42857142857142855	0.3541912632821724	0.21723730814639905
Q15119	0.28746928746928746	0.3906633906633907	0.3218673218673219	0.3832923832923833	0.28992628992628994	0.3267813267813267	0.4987714987714988	0.18673218673218672	0.31449631449631443	0.4496314496314496	0.17936117936117935	0.371007371007371	0.542997542997543	0.3366093366093366	0.1203931203931204	0.4275184275184275	0.2628992628992629	0.3095823095823096	0.3366093366093366	0.2063882063882064	0.457002457002457	0.3832923832923833	0.35135135135135137	0.2653562653562653	0.371007371007371	0.3144963144963145	0.3144963144963145	0.3095823095823096	0.4250614250614251	0.2653562653562653	0.09582309582309582	0.7960687960687961	0.10810810810810813	0.4127764127764128	0.28255528255528256	0.3046683046683047	0.3931203931203931	0.28746928746928746	0.3194103194103195
P08684	0.2982107355864811	0.3240556660039761	0.3777335984095427	0.3459244532803181	0.30417495029821073	0.3499005964214712	0.4373757455268389	0.22067594433399598	0.341948310139165	0.4393638170974155	0.15109343936381708	0.40954274353876746	0.5347912524850894	0.32007952286282304	0.14512922465208755	0.415506958250497	0.2147117296222664	0.36978131212723664	0.3240556660039761	0.21073558648111326	0.4652087475149105	0.341948310139165	0.3817097415506958	0.27634194831013925	0.4095427435387674	0.27634194831013914	0.31411530815109345	0.2584493041749503	0.4652087475149106	0.2763419483101392	0.11928429423459246	0.7673956262425448	0.11332007952286285	0.4214711729622265	0.3081510934393638	0.2703777335984095	0.43141153081510936	0.2982107355864811	0.2703777335984095
P18125	0.294234592445328	0.3618290258449304	0.3439363817097416	0.3618290258449304	0.3081510934393638	0.3300198807157058	0.4850894632206759	0.19681908548707752	0.3180914512922466	0.4214711729622265	0.20079522862823065	0.3777335984095427	0.5208747514910537	0.3260437375745527	0.15308151093439365	0.40357852882703776	0.2644135188866799	0.3320079522862824	0.32007952286282304	0.20079522862823065	0.4791252485089463	0.3717693836978131	0.34791252485089463	0.2803180914512923	0.3777335984095427	0.2982107355864811	0.32405566600397623	0.30218687872763417	0.4174950298210736	0.2803180914512923	0.11332007952286285	0.7872763419483101	0.09940357852882707	0.4552683896620278	0.27634194831013914	0.2683896620278331	0.4433399602385686	0.294234592445328	0.2624254473161034
O43451	0.2864835756596661	0.4011847065158857	0.312331717824448	0.42057081313947225	0.2563274098007539	0.3231017770597738	0.5428109854604201	0.15885837372105546	0.29833064081852445	0.4474959612277867	0.19170705438879915	0.3607969843834142	0.5643511039310716	0.29940764674205705	0.13624124932687134	0.4216478190630049	0.29079159935379645	0.2875605815831987	0.29940764674205705	0.2649434571890145	0.4356488960689285	0.4028002154011847	0.3505654281098546	0.2466343564889607	0.3607969843834141	0.3295638126009693	0.3096392030156166	0.32687129779213786	0.42649434571890144	0.2466343564889607	0.08023694130317717	0.810446957458266	0.10931610123855684	0.34841141626278943	0.3247172859450727	0.3268712977921379	0.41518578352180935	0.2864835756596661	0.2983306408185245
P80041	0.2674897119341564	0.3847736625514404	0.3477366255144033	0.3333333333333333	0.3662551440329218	0.3004115226337449	0.5246913580246914	0.1934156378600823	0.28189300411522633	0.34156378600823045	0.2839506172839506	0.37448559670781895	0.4835390946502058	0.37448559670781895	0.14197530864197522	0.3703703703703704	0.3004115226337449	0.3292181069958848	0.308641975308642	0.1748971193415638	0.5164609053497942	0.397119341563786	0.3395061728395062	0.2633744855967078	0.37448559670781895	0.3271604938271605	0.2983539094650206	0.3271604938271605	0.4094650205761317	0.2633744855967078	0.10493827160493828	0.7818930041152263	0.11316872427983538	0.4855967078189301	0.26954732510288065	0.2448559670781893	0.5123456790123457	0.2674897119341564	0.22016460905349788
P08238	0.4185082872928177	0.2955801104972376	0.2859116022099448	0.4309392265193371	0.31077348066298344	0.25828729281767954	0.5331491712707183	0.21408839779005528	0.2527624309392265	0.5193370165745856	0.16160220994475138	0.31906077348066303	0.6104972375690608	0.27348066298342544	0.11602209944751375	0.5013812154696132	0.21823204419889505	0.2803867403314917	0.4461325966850829	0.1643646408839779	0.3895027624309392	0.3232044198895028	0.4102209944751381	0.26657458563535913	0.31906077348066303	0.2444751381215469	0.4364640883977901	0.28314917127071826	0.45027624309392267	0.2665745856353591	0.1477900552486188	0.649171270718232	0.20303867403314926	0.4917127071823205	0.2541436464088398	0.2541436464088398	0.35911602209944754	0.4185082872928177	0.2223756906077347
