target_id	edp0	edp1	edp2	edp3	edp4	edp5	edp6	edp7	edp8	edp9	edp10	edp11	edp12	edp13	edp14	edp15	edp16	edp17	edp18	edp19
Q64737	2.98967013889	3.2522445436500003	3.11114831349	3.7267485119	3.37578125	2.85834573413	3.45901537698	3.97087053571	3.37449156746	3.783345734130001	3.39919394841	3.27602926587	3.03297371032	3.67967509921	3.63704117063	2.69234871032	2.55906498016	4.070374503969998	3.2371155754000003	3.52451636905
Q9HCR9	2.12411385607	2.67368421053	2.88133727175	3.24468313641	3.0302094522000003	2.53592910849	2.86173469388	2.58482814178	2.97180451128	2.69159505908	2.65026852846	2.56611170784	2.66025778733	3.0466433942	2.88179377014	2.26331901182	2.10853920516	3.97180451128	2.59470998926	2.4720461869
Q07001	2.185	2.92699029126	2.89936893204	3.4462135922300003	3.40417475728	2.51014563107	2.87873786408	2.84951456311	2.93796116505	3.31796116505	3.1630582524299995	2.73014563107	2.81766990291	3.3145631068	3.67033980583	2.40368932039	2.3787864077700003	4.3274271844699985	2.8189320388300003	3.0336407767
Q9Y5Y6	2.59031359906	3.16080011723	3.2011869871	3.57606975381	4.6789126612	3.0069021102	3.06994431419	3.66036049238	3.3214390386900003	3.33368991794	3.0601846424400003	3.00564185229	2.92744724502	3.54500293083	3.70807444314	2.9765679953099995	2.6981975381	4.59415298945	3.46188452521	3.24828546307
Q9R1M7	1.85951015004	2.29441747573	2.2133495145599995	2.44693292145	3.04335834069	2.12312444837	2.36562224184	2.40041924095	2.4329435128	2.42206531333	2.31694616064	2.05800970874	2.16802736099	2.68770962048	2.6437113857	2.04026919682	1.7965578111200002	3.71050308914	2.3463592233000004	2.2166151809400003
Q15858	2.42325654582	3.06639602216	3.13024295065	3.3556835347400003	3.37678121853	2.71504909366	3.0825213998	3.05112663646	2.91238041289	3.58877769386	3.21546450151	2.92299219537	3.28447255791	4.02208585096	3.09790407855	2.45570871098	2.3519070997	4.420109516619998	2.8846487915400005	3.11989551863
O14976	2.01318754775	2.49712566845	2.56297746371	2.86274828113	3.09221734148	2.47445569137	2.56912719633	2.70319900688	2.84487203972	2.7977750191000004	2.62031130634	2.53707983193	2.4870034377400003	3.0144289534	3.1532944996200003	2.39070855615	2.04653361345	3.65027692895	2.68262987013	2.39750763942
Q9P0X4	2.10690004502	2.7131697433599995	2.63346465556	2.80466006303	3.03847366051	2.2772287258	2.49291985592	2.6451823502900003	2.5709140027	3.18245159838	2.87593426385	2.40662989644	2.80796938316	3.52968257542	2.92904097253	2.29388788834	2.02657586673	3.98785457001	2.51278703287	2.75425484016
P01024	1.90176098736	2.07302829621	2.18687537628	2.45210716436	3.19891631547	2.0860325105400004	2.24208308248	2.41229680915	2.28482841662	2.32126730885	2.2291089705	2.11610475617	2.0940999398	2.46288380494	2.64267007827	1.96142384106	1.89139072848	3.50776640578	2.41368151716	2.37195966285
Q9UHI8	1.93167098446	2.49527202073	2.42410621762	2.57353626943	4.4017746114	2.2432253886	2.3343911917099995	2.71125647668	3.02711139896	2.49685233161	2.34231865285	2.2318264248700004	2.33389896373	2.57856217617	2.74066062176	2.09905440415	2.00900259067	3.952266839380001	2.63058290155	2.3299611399
Q13822	1.61929442509	2.15047909408	2.19144889663	2.50088559814	3.41165795587	1.89789488966	2.04586236934	2.3387195122	2.54655923345	2.24580429733	2.10300522648	1.94162311266	2.09049070848	2.58387049942	2.6483885017400004	1.80166957027	1.7269599303099998	3.5831445993	2.53175087108	2.00738966318
Q8NFD2	4.691874180869999	4.96693971166	6.148984272610002	6.0983289646099985	4.30278505898	5.18423984273	5.7372542595	5.249508519	6.97660550459	5.5228047182200015	6.11638269987	5.52644167759	4.76372870249	5.465727391869999	5.11785714286	4.02883355177	4.28479685452	6.9747706422	5.633584534730001	5.0621887287
O00750	1.80001531863	2.36948529412	2.3236060049	2.64479166667	2.7446078431400003	2.23779105392	2.34906556373	2.44255514706	2.6060814951	2.31992953431	2.41476715686	2.26585477941	2.12522977941	2.71404718137	3.0041973039200003	2.1015625	1.85500919118	3.5219975490199995	2.42803308824	2.12541360294
O75762	4.18444494181	4.60508057296	5.55447627574	5.3995523724300005	3.87130707252	4.83773500448	5.1143464637400005	4.74247985676	6.27231423456	4.95796777081	5.45655774396	5.04447179946	4.39301700985	4.97175470009	4.84782900627	3.623657117280001	3.8811996419	6.42038943599	5.15801253357	4.57652193375
Q9BYP7	1.4556312569499998	1.75150166852	1.58627641824	1.83947441602	2.26827030033	2.16667130145	1.7516546162400002	1.73986373749	1.94874860957	1.85454671858	1.7143631813100002	1.69025305895	1.73455228031	2.2028921023400003	2.85522803115	2.03517797553	1.59560622914	3.42420745273	1.98277252503	1.61066462736
Q9UKK3	1.8339721254400003	2.25985772358	2.28417537747	2.56456155633	2.69137630662	2.26331300813	2.39722706156	2.46986062718	2.40981416957	2.47831010453	2.41196283391	2.31154181185	2.15596689895	2.77481126597	2.88382694541	2.1439895470400003	1.8737659698	3.5599883856	2.46489547038	2.22521777003
P38398	1.31670472864	1.6687869425	1.7318310048400003	1.7799368619	2.50906098872	1.7451706072	1.99136888769	1.6066160666299998	1.8425376141900005	1.8202780763	1.76759134874	1.84623186459	1.63235491671	2.19980521225	2.00637426115	2.00199489522	1.50996104245	3.07078855454	1.93420875873	1.59339736701
P28776	2.29089506173	3.03669753086	2.51490740741	3.2674382716	2.8312037037	2.66280864198	2.88336419753	2.86762345679	3.02317901235	2.64206790123	2.78040123457	2.63188271605	2.47608024691	2.97935185185	3.67324074074	2.34595679012	2.33385802469	4.066574074069998	2.68768518519	2.43262345679
Q12931	1.36527777778	1.78436609687	1.7551994302	1.93735754986	2.35096153846	1.5788461538499998	1.87581908832	1.81688034188	1.8539173789200003	1.83475783476	1.86951566952	1.76520655271	1.76623931624	1.99241452991	2.02076210826	1.45181623932	1.32656695157	3.20608974359	1.85174501425	1.58678774929
P24063	1.7159991386700002	1.96345822567	2.10714900947	2.27097329888	3.0974160206700003	1.8876184323900005	1.96571920758	2.3719207579700003	2.16279069767	2.1976744186	2.131416882	1.86668819983	1.92532299742	2.48451765719	2.32304048234	1.86591300603	1.69969853575	3.33572351421	2.2762058570200003	2.0863264427200003
Q7Z2W7	1.61645871143	2.12451225045	1.95282441016	2.25030626134	2.71269283122	1.85432168784	2.13086433757	2.11970281307	2.35752041742	2.09300136116	2.0882146098	2.02623638838	2.07573729583	2.2908915608	2.28492513612	1.6381238657	1.55860934664	3.84295598911	2.08898593466	1.85511569873
Q15393	1.49670781893	1.94339506173	1.94973251029	2.23639917695	2.35368312757	1.77386831276	1.94551440329	2.2516255144	2.24121399177	2.0962962963	2.05555555556	1.79654320988	1.8174691358	2.0732304526700003	2.2453909465	1.67905349794	1.5504526749	3.54508230453	1.89524691358	1.92220164609
P14735	2.11161504425	2.60389626352	2.7155235988200004	3.03821288102	2.67970747296	2.56667895772	2.9029375614599995	2.82796214356	2.81881760079	2.59986479843	2.6867625368700003	2.71606440511	2.49084316618	3.07673303835	3.33368977384	2.27265240905	2.02277531957	4.16768682399	2.77990412979	2.39349803343
B5THE3	2.32311398678	2.97571585903	2.9557957048500003	3.51645099119	3.53352147577	2.62417400881	2.95568557269	3.39004680617	3.07585352423	3.0923595815	3.0273403083700003	2.71384911894	2.99893997797	3.61577643172	3.69280011013	2.56208700441	2.54174008811	4.87996971366	3.64797632159	2.8276294052900006
Q86U86	1.71230735033	2.53582542976	2.36947984588	2.67408861885	2.841679016	2.21712359218	2.39465767635	2.26909454653	2.4872332543	2.18237255483	2.13394339063	2.52334765857	2.14067131002	2.64255334914	2.82245850622	1.96306312982	1.77472584469	3.53395820984	2.6585877297	2.00433461766
Q8NB78	2.72702743902	3.5231554877999995	3.02105182927	3.42254573171	3.54099085366	2.93028963415	3.45102134146	3.44068597561	3.37400914634	3.1502896341500004	3.07602134146	3.17275914634	2.78352134146	3.49102134146	3.64663109756	2.62736280488	2.57544207317	4.60678353659	3.37092987805	2.87471036585
Q14191	2.50018356643	2.9701486014	3.0068444055900003	3.40362762238	3.36478146853	2.93280594406	3.15719405594	3.1105856643400003	2.87520104895	3.17958916084	3.08261363636	3.05439685315	2.77212412587	3.18116258741	3.14572552448	2.83745629371	2.50467657343	3.7555506993	2.99088286713	2.7619493007
Q99707	2.11651821061	2.30097980998	2.20668052257	2.72621733967	2.76556809184	2.05456254949	2.52702889945	2.57859263658	2.40396872526	2.51725059382	2.33540182106	2.18047307997	2.3832442597	2.5638064133	2.66079770388	1.82582145685	1.77956254949	3.45220704671	2.51048099762	2.15879849565
Q93009	2.06102272727	2.67527272727	2.84129545455	3.25611363636	3.15011363636	2.5825	2.8944090909099995	2.9071363636400003	2.96575	2.819340909090001	2.7828409090900004	2.73204545455	2.59415909091	3.28827272727	3.09393181818	2.19397727273	2.13747727273	4.11613636364	2.89613636364	2.52668181818
Q9Z1T6	1.49245823389	2.06485680191	1.90491646778	2.18457040573	2.75183770883	1.83520286396	1.98985680191	1.96381861575	2.23614558473	2.02329355609	2.0032935560900005	1.98645584726	1.93474940334	2.3395942720800003	2.23836515513	2.01441527446	1.59690930788	3.31281622912	2.13476133652	1.81566825776
A0AVT1	1.8012261904799998	2.11396428571	2.11303571429	2.62532142857	2.78963095238	2.02972619048	2.28498809524	2.45422619048	2.3669404761900004	2.27270238095	2.16075	2.13051190476	1.96703571429	2.57705952381	2.53732142857	1.74129761905	1.6606547619	3.6948452381	2.2861785714300003	2.0586547619
Q9BXF3	1.49096659919	1.8163377193	1.68685053981	1.95795377868	2.63575404858	2.1489794197	1.83001855601	1.90945512821	2.12149966262	1.95123987854	1.88030533063	1.69297402159	1.8976298920400003	2.57001518219	4.68539979757	1.82387820513	1.48828441296	3.35520411606	2.12426619433	1.56522435897
O95470	2.60198763251	3.08763250883	2.86267667845	3.74964664311	3.11930212014	2.66267667845	3.25022084806	3.186704947	3.28392226148	3.1461130742	3.02641342756	2.7910335689	2.98268551237	3.22932862191	3.56113074205	2.43250883392	2.34761484099	4.40825971731	3.0929328621900005	2.81378091873
P02550	1.39153674833	1.55462138085	1.59860801782	1.94721603563	2.21642538976	1.6319599109099998	1.96542316258	1.88591314031	1.90929844098	1.80300668151	1.61881959911	1.57778396437	1.69716035635	1.8502783964400005	1.72165924276	1.33067928731	1.25373051225	3.41765033408	1.81481069042	1.57093541203
P09417	5.701704545449999	4.853150826449999	4.42794421488	4.85294421488	4.31771694215	3.83775826446	4.62164256198	5.65480371901	4.21926652893	5.07112603306	4.43362603306	4.1388946281	4.3850723140499985	4.85129132231	4.74127066116	4.07009297521	4.26833677686	5.9603822314	4.3763946281	5.13279958678
Q02734	1.83030913978	2.2311827957	2.29724462366	2.4932123655900003	3.36182795699	1.89543010753	2.14442204301	2.7002688172000004	2.7621639784900003	2.45752688172	2.51713709677	2.20181451613	2.38642473118	2.78259408602	2.68971774194	1.96512096774	1.73629032258	3.87849462366	2.60349462366	2.34852150538
O54735	2.16984055355	2.65747593261	2.77035198556	3.20365523466	3.02504512635	2.56604993983	2.82212695548	2.62248796631	3.02402226233	2.61746389892	2.59863116727	2.59956377858	2.68379963899	3.07308965102	2.98088146811	2.21917870036	2.10203068592	4.07131468111	2.57447352587	2.37251805054
Q8K4F2	1.9098888888900003	2.30155555556	2.27577777778	2.61685185185	2.79459259259	2.12514814815	2.35774074074	2.51611111111	2.62162962963	2.40548148148	2.27337037037	2.26151851852	2.23814814815	2.52144444444	2.74385185185	1.91451851852	1.95977777778	4.22251851852	2.60966666667	2.21540740741
P13721	1.6405236907700005	2.19619700748	2.09775561097	2.1865336658400003	3.29837905237	1.87088528678	2.01589775561	2.44644638404	2.7327306733200003	2.36533665835	2.41982543641	2.19158354115	2.24918952618	2.74133416459	2.4847256857900004	1.86178304239	1.74756857855	3.733167082290001	2.54750623441	2.14812967581
P23739	2.2874252311000003	2.8703507340900005	2.89658781947	3.42069059271	3.49528276237	2.61810766721	2.95229744426	3.2893012506800003	2.99011691136	3.03365959761	2.9518216422	2.68228656879	2.93378194671	3.53485589995	3.698450244700001	2.48501903208	2.49415443176	4.8257069059300015	3.5883360522000003	2.76703371397
Q02759	1.99158472012	2.40799924357	2.41696293495	2.70864220877	2.92622919818	2.19317322239	2.40364977307	2.57085854766	2.7537254160400004	2.6020612708	2.4064107413	2.40353630862	2.38753782148	2.60572995461	2.90992813918	2.07161497731	2.10255295008	4.41518532526	2.69313540091	2.27104765507
P11348	5.78682008368	4.921861924690001	4.52719665272	5.02541841004	4.49079497908	4.09069037657	4.58043933054	5.78441422594	4.2923640167400015	5.208472803349999	4.584414225940001	4.31778242678	4.44581589958	4.95240585774	4.75449790795	4.18305439331	4.3379707113	6.40313807531	4.53891213389	5.26307531381
Q13133	2.10303370787	2.83162921348	2.51398876404	2.90685393258	3.27308988764	2.59825842697	2.72123595506	2.68662921348	2.65460674157	2.5175280898900003	2.79213483146	2.7245505618	2.66488764045	2.71213483146	3.18117977528	2.44196629213	1.8993258427	3.74646067416	2.34926966292	2.24157303371
P08236	3.45993836672	4.49198767334	4.3842835131	4.768374422190001	4.28104776579	3.65770416025	4.2157164869	4.68959938367	4.44934514638	4.8330123266600005	4.43644067797	3.9914869029300006	4.32295839753	5.08143297381	4.97684899846	3.59884437596	3.6020801232699995	6.044799691830001	5.10781972265	4.58628659476
P15907	1.74996905941	2.265625	2.23561262376	2.26680074257	3.2186571782200004	1.99972153465	2.15188737624	2.6369740099000003	2.71574876238	2.30343440594	2.43839727723	2.22162747525	2.28672648515	2.7302289604000003	2.60776608911	1.9229888613900004	1.81543935644	3.87441212871	2.56989480198	2.3114789604
O75460	2.06258974359	2.6	2.51382051282	2.98920512821	3.1431025641000003	2.37297435897	2.57784615385	2.83043589744	2.89020512821	2.83515384615	2.81215384615	2.59466666667	2.52582051282	3.04876923077	3.13925641026	2.43187179487	2.23115384615	3.84851282051	2.84105128205	2.57946153846
P37840	1.6946557971	1.32454710145	1.45552536232	1.62327898551	1.6332427536200005	1.68596014493	2.36838768116	2.14664855072	1.25045289855	1.70570652174	1.6120471014500002	1.71893115942	1.43342391304	1.81367753623	1.96023550725	1.3303442029	1.49067028986	1.95226449275	1.62907608696	1.88505434783
P81908	5.17856206294	5.69176136364	5.63564248252	6.07170017483	5.56763548951	5.31947115385	5.45487325175	6.33559877622	5.38170891608	5.54136800699	5.5114729021	5.45251311189	5.09853583916	6.23590472028	6.55854458042	5.05303758741	4.701158216780001	6.6864729021	5.868597027969999	5.4294798951
O75164	1.85105932203	2.38919491525	2.26403013183	2.49562146893	3.4360169491500003	2.11066384181	2.45131826742	2.34639830508	2.64277306968	2.38422787194	2.2020480226	2.26075800377	2.2825094162	2.81669020716	2.88827683616	2.01148775895	1.89990583804	3.857085687380001	2.69616290019	2.26266478343
P11344	1.79011299435	2.25588512241	2.30400188324	2.61859698682	3.60861581921	2.04623352166	2.19345574388	2.51812617702	2.4384180791	2.13959510358	2.1615819209	2.05838041431	2.1156779661000003	2.77485875706	2.91440677966	1.8738700565	1.87890772128	3.92575329567	2.7128060263700005	1.94962335217
P00915	4.15709459459	5.13972007722	5.73383204633	5.706129343630002	4.9046814671800005	5.11500965251	5.17128378378	5.80352316602	5.80892857143	5.94724903475	5.48170849421	4.69464285714	4.54773166023	5.39194015444	6.49618725869	4.8819015444	4.94493243243	6.01636100386	5.15352316602	5.3185810810800005
Q92731	1.79401041667	2.41328125	2.05944602273	2.45054450758	2.94287405303	2.1451467803	2.20007102273	2.40774147727	2.55314867424	2.2369554924200004	2.40745738636	2.17573390152	2.27043087121	2.51290246212	3.06167140152	2.33671875	1.70717329545	3.61517518939	2.19311079545	1.93586647727
P08913	3.11196986607	3.6458984375	3.3285993303600003	3.44193638393	4.40153459821	2.76888950893	2.9232421875	3.2830078125	3.10159040179	4.22820870536	3.96922433036	3.1586774553600003	3.4754185267900004	4.16648995536	3.4926618303600003	3.07692522321	2.87396763393	4.98138950893	3.5064453125	3.71648995536
P14679	1.85851518027	2.43664611006	2.33968216319	2.7799573055	3.66567836812	2.03228178368	2.30713946869	2.6154886148	2.59750948767	2.24404648956	2.28550759013	2.11382827324	2.19727229602	2.7354601518	3.04191176471	1.95059297913	1.99570683112	4.012689753319998	2.7447106261900003	2.07151328273
P00489	1.46590368609	1.95490487515	1.85264565993	2.18558263971	2.51070154578	1.67544589774	1.89967300832	1.99631391201	2.07535671819	1.9612960761	1.7998810939400005	1.69447086801	1.88385850178	2.06052318668	2.35068370987	1.4403686088	1.448156956	3.72835909631	2.16608204518	1.6998513674200002
P00742	3.44326131687	4.40288065844	4.14336419753	4.52685185185	6.17073045267	4.0664609053500005	4.33086419753	4.64212962963	4.25118312757	4.21893004115	4.00900205761	3.96887860082	3.64372427984	4.2121399177	4.69809670782	3.68245884774	3.5031378600800003	5.3802983539100016	4.138168724280002	4.071347736630002
P16220	1.10272861357	1.58340707965	1.43974926254	1.37750737463	1.81755162242	1.83613569322	1.55154867257	1.32087020649	1.4243362831900002	1.3746312684399995	1.4160766961700002	1.41622418879	1.32271386431	1.66792035398	1.93738938053	1.5157817109099998	1.28207964602	2.38016224189	1.49896755162	1.30589970501
P59538	2.29727198697	3.09686482085	2.94987785016	3.18188110749	3.3849755700300004	2.69263029316	2.86893322476	2.90166938111	3.22626221498	3.30989413681	3.12324918567	3.0986563517900003	2.85517100977	3.67626221498	3.05932410423	2.63603420195	2.16307003257	4.7371742671	2.6694218241	2.65215798046
P04401	1.65696564885	2.32204198473	2.44437022901	2.51097328244	2.54303435115	2.47185114504	2.59265267176	2.76860687023	2.48959923664	2.7514312977099995	2.83272900763	2.31364503817	2.02986641221	2.51937022901	2.28692748092	1.91173664122	2.16001908397	2.58807251908	1.98654580153	2.3088740458
Q02127	2.0569974554700003	2.35477099237	2.21736641221	2.54618320611	2.59103053435	1.94541984733	2.22423664122	2.6574427480900003	2.40006361323	2.48358778626	2.55298982188	2.18625954198	2.34166666667	2.45139949109	2.62334605598	1.8861323155200005	1.8344783715	3.7961195928800007	2.29185750636	2.20680661578
O62664	2.04611204013	2.9229515050200003	2.8245819398000003	3.1650083612	3.87253344482	2.38804347826	2.58407190635	2.76433946488	2.76509197324	2.7441471571900005	2.8032608695700003	2.3289297658900003	2.44899665552	3.1169732441500004	3.2704013377900005	2.27286789298	2.25673076923	4.15171404682	2.78461538462	2.32742474916
P29274	5.48097560976	6.624573170730001	5.679695121950001	6.25725609756	7.0993902439	5.21798780488	5.66097560976	5.506097560980001	5.92304878049	7.392012195119999	6.66859756098	5.79	6.07286585366	7.33195121951	6.11341463415	5.11158536585	4.9112804878	7.24176829268	6.292804878049999	6.7281097561
O75908	1.93105769231	2.6732692307700003	2.51177884615	2.89894230769	3.24754807692	2.3475	2.57879807692	2.53283653846	2.7965384615400004	2.59807692308	2.55971153846	2.451875	2.78	3.60581730769	3.0484134615400005	2.0995192307700004	1.95793269231	4.491634615380001	2.90663461538	2.29509615385
P14410	2.28382191781	2.92950684932	2.9144109589	3.47602739726	3.49457534247	2.5785890411000003	2.92712328767	3.28646575342	3.01434246575	3.00593150685	2.9789863013700004	2.6603013698599995	2.9093835616400003	3.53098630137	3.69282191781	2.47575342466	2.4819041095900003	4.86283561644	3.58235616438	2.81891780822
Q64133	3.57113549618	4.2129770992400015	3.40586832061	4.12552480916	3.62323473282	3.59861641221	4.2794847328199985	4.3766698473300005	4.04260496183	3.98707061069	3.99174618321	3.72290076336	3.55338740458	4.018940839690002	4.3204675572500015	3.3326335877900006	3.1852576335900005	5.5979961832099985	4.00434160305	3.8169370229
P02769	2.13597107438	2.68940082645	2.6177892562	3.17084710744	4.5890702479300005	2.78551652893	3.35398760331	2.48402892562	2.98960743802	2.42667355372	2.5475	3.09547520661	2.3154338843	3.21316115702	3.1284917355400004	2.24518595041	2.10865702479	3.08440082645	2.78564049587	2.20171487603
Q13547	2.864453125	3.40174479167	3.305234375	4.01221354167	3.51018229167	2.94841145833	3.75596354167	3.80330729167	3.942578125	3.28861979167	3.303359375	3.10565104167	3.16955729167	3.64721354167	4.03627604167	2.73153645833	2.67888020833	4.64127604167	3.75283854167	3.16643229167
P06746	2.23400900901	3.04151651652	2.63475975976	3.24782282282	2.82815315315	2.5445945945900004	3.18235735736	2.81373873874	2.83813813814	2.6460960961	2.65653153153	2.78205705706	2.41621621622	2.7689189189200003	3.20938438438	2.16914414414	2.0216966967	4.29361861862	2.8165915915900004	2.21306306306
P04278	1.82978125	2.40396875	2.40809375	2.65621875	3.50746875	2.16809375	2.20496875	2.86828125	2.68196875	2.70296875	2.88715625	2.15371875	2.36646875	3.19215625	3.14134375	2.26221875	1.96221875	3.87296875	2.49809375	2.45696875
P28329	1.7728552278799998	2.40395442359	1.98508713137	2.43884048257	2.63776809651	1.99872654155	2.17573726542	2.36126005362	2.4851541555	2.06313672922	2.09852546917	2.16008713137	2.10924932976	2.39410187668	2.84741957105	1.86658847185	1.7425603217200003	3.83113270777	2.2678954423599995	1.84855898123
P26640	2.54793977813	3.1025158478600003	2.88260697306	3.46666006339	3.21083597464	2.74617670365	3.29803882726	3.1328050713200004	3.05499207607	3.0372820919200003	2.9915015847900004	3.2270998415200003	2.7469889065	3.3073098256700004	3.76685816165	2.43084389857	2.40453645008	4.73280507132	3.25604199683	2.80441759113
P70627	1.77176666667	2.04796666667	1.99046666667	2.42056666667	2.8008	1.8272	2.14873333333	2.20206666667	2.324	2.0571	2.0422	1.90243333333	1.89486666667	2.26676666667	2.4838	1.7012	1.53586666667	3.7341	2.13536666667	1.87956666667
P29122	2.77017838676	3.19450620476	3.38457859359	3.4968846949300003	5.412913650469999	3.19851344364	3.11518872802	3.65311530507	3.56381851086	3.05267580145	2.91679162358	2.90104705274	2.8134565667	3.2323552223400003	3.91138831437	3.11265511892	2.95272750776	4.47041106515	3.3317088934900005	3.02180713547
P35969	1.87799586777	2.10802967693	2.34123779113	2.42237978963	3.33958489857	1.92818369647	2.15885612322	2.56963749061	2.28002441773	2.32380728775	2.19741735537	2.01184259955	2.13293576258	2.40036626597	2.74653456048	2.0509485349400003	1.97313110443	3.5575976709199995	2.56909278738	2.29873215627
P42338	1.95997191011	2.63778089888	2.71427902622	3.02736423221	2.87853464419	2.45580524345	2.69246254682	2.7618211610500003	2.84899344569	2.55877808989	2.675	2.53534644195	2.478417603	2.99063670412	3.09602059925	2.1871488764	1.9737593633	4.0379681647900005	2.64037921348	2.25585205993
P35400	1.87059145674	2.25832420591	2.26831872946	2.53129791895	3.4911007667	2.05334063527	2.23852683461	2.44230558598	2.51651150055	2.60090361446	2.46070646221	2.21558050383	2.2921686747	2.87615005476	2.72812157722	1.95347754655	1.87839539978	3.7216593647300007	2.49444140197	2.17968236583
P29317	2.5516812115	3.1520148870599995	3.05935574949	3.42177874743	3.91010010267	2.83920687885	3.21667094456	3.17041837782	3.19955082136	3.1051463039	2.9916452772099995	2.92616786448	3.05060318275	3.27108572895	3.46215349076	2.76289784394	2.60743069815	4.47005903491	3.2926976386	2.9449563655
P35573	1.91294934641	2.40265522876	2.54125	2.8070996732	2.75600490196	2.12721405229	2.40741013072	2.59440359477	2.70517156863	2.60216503268	2.51272058824	2.15670751634	2.2150571895400004	2.8279330065400003	2.9170996732	2.03312908497	1.91541666667	3.70064542484	2.70809640523	2.24508986928
Q86Z02	1.7545840231799998	2.19533319536	2.24148385762	2.36698054636	2.69059395695	2.49198054636	2.06532491722	2.13763451987	2.9498240894	2.52577607616	2.39601614238	2.1802669702	2.14409147351	2.67292011589	3.06046150662	2.32505173841	1.87325124172	3.28243998344	2.45073468543	2.10921978477
P19602	3.733538587850001	4.23719211823	4.1986863711	4.908210180619999	4.65603448276	4.1238095238099985	4.585591133	4.53899835796	4.30303776683	4.53062397373	4.365476190480002	4.410221674880001	4.19663382594	5.10677339901	5.14367816092	3.76379310345	3.93107553366	5.97832512315	4.74724958949	4.09749589491
Q93008	1.77685455607	2.4026820482900004	2.48154692368	2.7891306464200003	2.80588492991	2.44213882399	2.56917348131	2.40050136293	2.67857768692	2.26239778037	2.45089077103	2.31159949377	2.19377433801	2.60365556854	2.69169100467	2.0417591510900004	1.78803056854	3.5416617990699995	2.33032028816	1.97243477414
Q5JRX3	2.02038647343	2.55190821256	2.57248792271	3.08173913043	2.72891304348	2.34584541063	2.84565217391	2.8686231884099995	2.6975120772900003	2.66922705314	2.69809178744	2.6164975845400003	2.4556763285	3.04311594203	3.23871980676	2.23301932367	2.10144927536	3.83309178744	2.89690821256	2.39961352657
Q9QWJ9	2.53279891304	3.05260869565	3.37176630435	3.54179347826	4.24266304348	2.92701086957	3.01067934783	3.754864130430001	3.4238315217400004	3.61342391304	3.26739130435	2.74135869565	2.99214673913	3.82388586957	3.65921195652	3.16038043478	2.97839673913	4.9045923913	3.763125	3.2164673913
P23977	2.04499594814	2.65573338736	2.43826985413	2.84746758509	3.1398500810400005	2.3828808752	2.61865883306	2.70123581848	2.52943679092	2.7620542949799995	2.61148703404	2.5743719611	2.68924230146	3.209136953	2.85083063209	2.09268638574	1.92108995138	4.98559562399	2.9033022690400005	2.42672204214
P35228	2.4344591659400003	3.11582319722	2.76386837533	3.28474152911	3.0229691572500004	2.6875434404900003	3.0820264987	3.05274761077	3.05470243267	2.85268245004	2.86482406603	2.66673544744	2.51011077324	3.15483275413	3.4275086881	2.44397263249	2.33239574283	4.16525847089	3.00635317116	2.60268245004
P15823	2.82860623782	3.4411793372300004	3.24030214425	3.2668128655	4.12314814815	2.64356725146	2.76427875244	3.14005847953	3.07134502924	3.813499025340001	3.61013645224	2.9187134502900003	3.1948343079900003	3.95219298246	3.54395711501	2.9616471734900003	2.71388888889	4.5337231968800005	3.21306042885	3.37178362573
P31424	1.68174437968	2.0464196502900003	1.99402581182	2.21040799334	3.0010616153200003	1.8045378851	2.00882597835	2.15310158201	2.16842214821	2.24648209825	2.1268734388	1.87023313905	1.93649042465	2.57610324729	2.6200041632	1.95441298918	1.7181307244	3.25647377186	2.15647377186	1.93082847627
P21673	4.2575443787000005	4.95369822485	4.01360946746	5.05902366864	3.80118343195	4.1760355029600005	5.01982248521	4.61834319527	4.18357988166	4.1013313609500015	3.775591715980001	4.57233727811	3.82914201183	4.2726331360900005	5.3678994082800005	3.31109467456	3.33121301775	5.80517751479	3.8900887574	3.67085798817
P30994	2.98694968553	3.4849580712800003	3.35256813417	3.3744234800800004	4.52599580713	2.7094863731700003	3.04433962264	3.01132075472	3.1785639413	4.088679245280002	3.81462264151	2.9856918239	3.4157232704400005	4.09575471698	3.35497903564	3.10744234801	2.90911949686	4.71540880503	3.3535639413	3.60943396226
P08909	3.18002183406	3.84852620087	3.671069869	3.64355895197	4.59284934498	2.94519650655	3.2449781659400005	3.35594978166	3.34841703057	4.31899563319	4.05065502183	3.27445414847	3.54950873362	4.26582969432	3.7179585152800008	3.26026200873	3.08870087336	4.88280567686	3.50491266376	3.82581877729
Q9UNA0	1.84147359914	2.44001885776	2.40265355603	2.58250269397	4.02940463362	2.17293911638	2.29737338362	2.58991109914	2.95591325431	2.48622036638	2.262109375	2.07935075431	2.21943696121	2.52781519397	2.70130657328	2.002734375	1.96712015086	3.70739493534	2.52926993534	2.25319234914
O60755	5.10054644809	6.277868852459999	5.57206284153	6.07397540984	6.813866120219999	4.98995901639	5.4006147540999985	5.249453551909999	5.72527322404	7.235928961749999	6.68196721311	5.46892076503	5.96994535519	7.61816939891	6.09672131148	4.92643442623	4.79603825137	6.72158469945	6.1025956284200005	6.664617486340001
P11712	3.28196721311	4.77961065574	4.27674180328	5.25471311475	3.88539959016	3.91967213115	5.01931352459	4.52453893443	4.42879098361	4.64882172131	4.410245901640001	4.5268442623	4.1674692623	5.15112704918	5.4932377049199985	3.45819672131	3.5237192623	5.47930327869	4.19528688525	4.00722336066
